treatment,control,rep,gene,lfc,fdr,p_value,day,lfc.fitness,fdr.fitness
heavy,mono,rep1,SART1,0.21769,0.089698,0.038936,day13,-1.9025,0.123298
heavy,mono,rep1,SART1,0.21769,0.089698,0.038936,day7,-1.6711,0.009362
heavy,mono,rep1,CTTN,0.11252,1,0.039067,day13,0.72368,NA
heavy,mono,rep1,CTTN,0.11252,1,0.039067,day7,0.32054,0.286099
heavy,mono,rep1,PRPF38A,0.26995,0.089698,0.03928,day13,-4.9788,0.049094
heavy,mono,rep1,PRPF38A,0.26995,0.089698,0.03928,day7,-2.2007,0.008167
heavy,mono,rep1,PPID,0.17134,0.089698,0.03938,day13,0.89985,NA
heavy,mono,rep1,PPID,0.17134,0.089698,0.03938,day7,0.27451,NA
heavy,mono,rep1,ADARB2,0.15916,0.089715,0.039661,day13,1.1026,0.127647
heavy,mono,rep1,ADARB2,0.15916,0.089715,0.039661,day7,0.47445,0.275188
heavy,mono,rep1,LAGE3,0.13594,1,0.040091,day13,-0.448,NA
heavy,mono,rep1,LAGE3,0.13594,1,0.040091,day7,0.4824,0.199319
heavy,mono,rep1,QTRT1,0.17063,0.091156,0.040575,day13,0.29537,NA
heavy,mono,rep1,QTRT1,0.17063,0.091156,0.040575,day7,0.29331,NA
heavy,mono,rep1,ELAVL4,0.076728,1,0.041971,day13,1.1301,0.12931
heavy,mono,rep1,ELAVL4,0.076728,1,0.041971,day7,0.44972,0.194291
heavy,mono,rep1,SKIC2,0.12191,0.093246,0.042668,day13,0.67751,NA
heavy,mono,rep1,SKIC2,0.12191,0.093246,0.042668,day7,0.43696,0.248422
heavy,mono,rep1,RPTOR,0.13292,0.093246,0.043058,day13,-4.345,0.090834
heavy,mono,rep1,RPTOR,0.13292,0.093246,0.043058,day7,-0.73625,0.155708
heavy,mono,rep1,LMF2,0.19844,0.093246,0.043071,day13,1.5986,0.048438
heavy,mono,rep1,LMF2,0.19844,0.093246,0.043071,day7,0.47369,0.230006
heavy,mono,rep1,MTRF1L,0.20321,0.093246,0.043125,day13,-0.18724,NA
heavy,mono,rep1,MTRF1L,0.20321,0.093246,0.043125,day7,0.12918,NA
heavy,mono,rep1,PPARGC1B,0.14605,1,0.038361,day13,1.0444,NA
heavy,mono,rep1,PPARGC1B,0.14605,1,0.038361,day7,0.57339,NA
heavy,mono,rep1,ALDOA,0.29315,0.093246,0.043212,day13,-3.7983,0.030039
heavy,mono,rep1,ALDOA,0.29315,0.093246,0.043212,day7,-1.5232,0.006203
heavy,mono,rep1,RUVBL2,0.19131,0.093308,0.04356,day13,-6.0981,0.014012
heavy,mono,rep1,RUVBL2,0.19131,0.093308,0.04356,day7,-3.0254,0.007537
heavy,mono,rep1,ATXN2L,0.12718,0.093308,0.043809,day13,0.10748,NA
heavy,mono,rep1,ATXN2L,0.12718,0.093308,0.043809,day7,0.1706,NA
heavy,mono,rep1,HDLBP,0.20277,0.094278,0.044552,day13,0.51628,NA
heavy,mono,rep1,HDLBP,0.20277,0.094278,0.044552,day7,-0.058237,NA
heavy,mono,rep1,SNRPB,0.088548,1,0.045789,day13,-4.3612,0.082506
heavy,mono,rep1,SNRPB,0.088548,1,0.045789,day7,-1.9718,0.012316
heavy,mono,rep1,C1ORF52,0.16955,0.097407,0.046328,day13,0.098815,NA
heavy,mono,rep1,C1ORF52,0.16955,0.097407,0.046328,day7,-0.041543,NA
heavy,mono,rep1,DNAAF2,0.13532,1,0.046332,day13,0.90783,NA
heavy,mono,rep1,DNAAF2,0.13532,1,0.046332,day7,-0.12788,NA
heavy,mono,rep1,SCAMP2,0.19394,0.097716,0.046921,day13,0.96265,NA
heavy,mono,rep1,SCAMP2,0.19394,0.097716,0.046921,day7,0.22862,NA
heavy,mono,rep1,YAP1,0.12399,0.097716,0.04707,day13,1.1158,NA
heavy,mono,rep1,YAP1,0.12399,0.097716,0.04707,day7,0.41325,0.248422
heavy,mono,rep1,RANBP6,0.14875,0.093246,0.0427,day13,2.0714,0.023855
heavy,mono,rep1,RANBP6,0.14875,0.093246,0.0427,day7,1.3088,0.045397
heavy,mono,rep1,ENSA,0.13029,1,0.048044,day13,0.79005,NA
heavy,mono,rep1,ENSA,0.13029,1,0.048044,day7,-0.049758,NA
heavy,mono,rep1,TOE1,0.11974,0.099586,0.048493,day13,-2.283,0.20421
heavy,mono,rep1,TOE1,0.11974,0.099586,0.048493,day7,0.49348,0.250868
heavy,mono,rep1,DCTN2,-0.15768,1,0.21334,day13,-1.4791,0.374042
heavy,mono,rep1,DCTN2,-0.15768,1,0.21334,day7,-0.15664,NA
heavy,mono,rep1,CLNS1A,0.128,0.099586,0.048728,day13,-0.66594,NA
heavy,mono,rep1,CLNS1A,0.128,0.099586,0.048728,day7,0.32327,0.159117
heavy,mono,rep1,MCHERRY,0.15813,0.099586,0.048882,day13,1.4896,0.032583
heavy,mono,rep1,MCHERRY,0.15813,0.099586,0.048882,day7,0.55676,0.156207
heavy,mono,rep1,TEP1,0.13485,0.10086,0.049815,day13,0.1975,NA
heavy,mono,rep1,TEP1,0.13485,0.10086,0.049815,day7,-0.28417,NA
heavy,mono,rep1,TTF2,0.060025,1,0.050594,day13,-1.1138,NA
heavy,mono,rep1,TTF2,0.060025,1,0.050594,day7,-0.26243,NA
heavy,mono,rep1,TAF2,0.20913,0.102732,0.051591,day13,-2.5216,0.160256
heavy,mono,rep1,TAF2,0.20913,0.102732,0.051591,day7,-0.35652,NA
heavy,mono,rep1,CSDC2,0.17351,0.102732,0.051754,day13,0.75638,NA
heavy,mono,rep1,CSDC2,0.17351,0.102732,0.051754,day7,0.24382,NA
heavy,mono,rep1,MATR3,0.16894,0.102732,0.051962,day13,0.88279,NA
heavy,mono,rep1,MATR3,0.16894,0.102732,0.051962,day7,0.54972,0.218732
heavy,mono,rep1,DIO1,0.14495,0.102732,0.052152,day13,1.167,0.106023
heavy,mono,rep1,DIO1,0.14495,0.102732,0.052152,day7,0.46676,0.243816
heavy,mono,rep1,SRSF9,0.12148,0.102732,0.052619,day13,1.1805,NA
heavy,mono,rep1,SRSF9,0.12148,0.102732,0.052619,day7,0.36867,0.150573
heavy,mono,rep1,GTF2F1,0.041512,1,0.053747,day13,-1.124,0.300512
heavy,mono,rep1,GTF2F1,0.041512,1,0.053747,day7,-0.46515,0.209179
heavy,mono,rep1,APOBEC1,0.08932,1,0.053824,day13,0.5043,NA
heavy,mono,rep1,APOBEC1,0.08932,1,0.053824,day7,0.049372,NA
heavy,mono,rep1,PRPF4B,0.1485,0.104197,0.053905,day13,-1.2282,NA
heavy,mono,rep1,PRPF4B,0.1485,0.104197,0.053905,day7,-0.29795,NA
heavy,mono,rep1,KHDC1,0.14138,0.104197,0.054005,day13,1.1232,0.118604
heavy,mono,rep1,KHDC1,0.14138,0.104197,0.054005,day7,0.47761,0.121317
heavy,mono,rep1,S100A16,0.16287,1,0.05444,day13,0.65754,NA
heavy,mono,rep1,S100A16,0.16287,1,0.05444,day7,0.32629,NA
heavy,mono,rep1,SART3,0.15201,0.107098,0.055835,day13,-2.8246000000000002,0.231496
heavy,mono,rep1,SART3,0.15201,0.107098,0.055835,day7,-0.2699,NA
heavy,mono,rep1,NUP153,0.20449,1,0.055862,day13,-0.87118,NA
heavy,mono,rep1,NUP153,0.20449,1,0.055862,day7,-0.53687,0.27107
heavy,mono,rep1,SRRM1,0.13688,1,0.056315,day13,-0.1601,NA
heavy,mono,rep1,SRRM1,0.13688,1,0.056315,day7,0.20459,NA
heavy,mono,rep1,DHX8,0.29271,0.102732,0.052583,day13,-5.0539,0.037396
heavy,mono,rep1,DHX8,0.29271,0.102732,0.052583,day7,-2.6385,0.008966
heavy,mono,rep1,EIF1AY,0.11932,1,0.05679,day13,0.81531,NA
heavy,mono,rep1,EIF1AY,0.11932,1,0.05679,day7,0.49909,0.218732
heavy,mono,rep1,TRMT61B,0.12068,0.10865,0.05718,day13,1.2906,0.086844
heavy,mono,rep1,TRMT61B,0.12068,0.10865,0.05718,day7,0.44886,0.275765
heavy,mono,rep1,MRPL39,0.25261,0.10865,0.057488,day13,-1.6612,0.079589
heavy,mono,rep1,MRPL39,0.25261,0.10865,0.057488,day7,-0.5595,0.293895
heavy,mono,rep1,GPATCH8,0.2233,1,0.057841,day13,-0.25249,NA
heavy,mono,rep1,GPATCH8,0.2233,1,0.057841,day7,-0.17796,NA
heavy,mono,rep1,THOC6,0.024829,1,0.054906,day13,0.46965,NA
heavy,mono,rep1,THOC6,0.024829,1,0.054906,day7,0.46221,0.243816
heavy,mono,rep1,LUZP4,0.15408,0.110639,0.059259,day13,1.2222,0.100991
heavy,mono,rep1,LUZP4,0.15408,0.110639,0.059259,day7,0.44618,0.262458
heavy,mono,rep1,DEK,0.082153,0.110639,0.059367,day13,2.0547,0.022493
heavy,mono,rep1,DEK,0.082153,0.110639,0.059367,day7,1.1252,0.006409
heavy,mono,rep1,GTF2E2,0.14304,1,0.059988,day13,-4.5727,0.022924
heavy,mono,rep1,GTF2E2,0.14304,1,0.059988,day7,-1.8798,0.023037
heavy,mono,rep1,PHF3,0.096736,0.10865,0.057637,day13,1.1897,NA
heavy,mono,rep1,PHF3,0.096736,0.10865,0.057637,day7,0.50904,NA
heavy,mono,rep1,SF3B6,0.21367,0.114051,0.061546,day13,-2.694,NA
heavy,mono,rep1,SF3B6,0.21367,0.114051,0.061546,day7,-0.73959,0.264217
heavy,mono,rep1,HSPA1B,0.060489,1,0.06204,day13,0.90194,NA
heavy,mono,rep1,HSPA1B,0.060489,1,0.06204,day7,0.15598,NA
heavy,mono,rep1,TOP1,0.1472,1,0.062067,day13,-1.9106,0.245755
heavy,mono,rep1,TOP1,0.1472,1,0.062067,day7,0.080375,NA
heavy,mono,rep1,LSM5,-0.39635,1,0.22298,day13,-4.3244,0.027662
heavy,mono,rep1,LSM5,-0.39635,1,0.22298,day7,-1.8846,0.065255
heavy,mono,rep1,DDX43,0.098322,0.116238,0.0631,day13,1.0113,0.132855
heavy,mono,rep1,DDX43,0.098322,0.116238,0.0631,day7,0.21946,NA
heavy,mono,rep1,AGO2,0.069238,1,0.063983,day13,1.0231,NA
heavy,mono,rep1,AGO2,0.069238,1,0.063983,day7,0.2533,NA
heavy,mono,rep1,CLTC,0.087709,1,0.064825,day13,-0.43287,NA
heavy,mono,rep1,CLTC,0.087709,1,0.064825,day7,0.1333,NA
heavy,mono,rep1,MSN,0.26042,1,0.065351,day13,1.1408,NA
heavy,mono,rep1,MSN,0.26042,1,0.065351,day7,0.49909,0.258405
heavy,mono,rep1,SUZ12,0.090527,0.116238,0.063435,day13,-0.50181,NA
heavy,mono,rep1,SUZ12,0.090527,0.116238,0.063435,day7,-0.36409,NA
heavy,mono,rep1,ACIN1,0.21691,0.121906,0.0669,day13,0.42948,NA
heavy,mono,rep1,ACIN1,0.21691,0.121906,0.0669,day7,0.19637,NA
heavy,mono,rep1,ARPC1B,0.077056,1,0.067244,day13,0.7243,NA
heavy,mono,rep1,ARPC1B,0.077056,1,0.067244,day7,0.2331,NA
heavy,mono,rep1,GATB,0.11192,0.122481,0.067719,day13,-1.2101,NA
heavy,mono,rep1,GATB,0.11192,0.122481,0.067719,day7,0.43548,0.266505
heavy,mono,rep1,HELZ2,0.13432,0.122481,0.068023,day13,1.1336,0.108166
heavy,mono,rep1,HELZ2,0.13432,0.122481,0.068023,day7,0.47479,NA
heavy,mono,rep1,GEMIN5,0.12604,0.122481,0.068335,day13,-1.5597,0.101039
heavy,mono,rep1,GEMIN5,0.12604,0.122481,0.068335,day7,-0.03376,NA
heavy,mono,rep1,ELAVL3,0.034424,1,0.068797,day13,0.6173,NA
heavy,mono,rep1,ELAVL3,0.034424,1,0.068797,day7,-0.34987,0.301426
heavy,mono,rep1,HERC5,0.10003,1,0.069042,day13,0.35624,NA
heavy,mono,rep1,HERC5,0.10003,1,0.069042,day7,0.25359,NA
heavy,mono,rep1,POLR2F,0.17934,1,0.069816,day13,-6.6344,0.006165
heavy,mono,rep1,POLR2F,0.17934,1,0.069816,day7,-3.8858,1.6e-4
heavy,mono,rep1,BAZ1B,0.15914,0.1249,0.070066,day13,0.87722,NA
heavy,mono,rep1,BAZ1B,0.15914,0.1249,0.070066,day7,0.46909,0.150573
heavy,mono,rep1,SSRP1,0.2224,0.125104,0.070768,day13,-3.0105,0.112554
heavy,mono,rep1,SSRP1,0.2224,0.125104,0.070768,day7,-0.5877,0.274765
heavy,mono,rep1,EEF1B2,0.12961,0.125104,0.071044,day13,0.018872,NA
heavy,mono,rep1,EEF1B2,0.12961,0.125104,0.071044,day7,-0.21834,NA
heavy,mono,rep1,RSRC1,0.057078,1,0.071166,day13,0.87248,NA
heavy,mono,rep1,RSRC1,0.057078,1,0.071166,day7,0.45883,0.275765
heavy,mono,rep1,TRMT6,0.1037,0.126202,0.072353,day13,-0.7138,NA
heavy,mono,rep1,TRMT6,0.1037,0.126202,0.072353,day7,0.68015,0.057467
heavy,mono,rep1,THOC1,0.28511,0.126202,0.072761,day13,-2.9732,0.039881
heavy,mono,rep1,THOC1,0.28511,0.126202,0.072761,day7,-0.51645,0.084765
heavy,mono,rep1,NAA15,0.14605,0.126202,0.073349,day13,-1.4506,0.351
heavy,mono,rep1,NAA15,0.14605,0.126202,0.073349,day7,0.58199,0.210784
heavy,mono,rep1,MAEL,0.19426,1,0.070691,day13,0.79427,NA
heavy,mono,rep1,MAEL,0.19426,1,0.070691,day7,0.13962,NA
heavy,mono,rep1,EIF2AK4,0.16791,0.126202,0.07349,day13,0.33163,NA
heavy,mono,rep1,EIF2AK4,0.16791,0.126202,0.07349,day7,-0.065317,NA
heavy,mono,rep1,TRDMT1,0.078142,1,0.073838,day13,1.5349,0.039963
heavy,mono,rep1,TRDMT1,0.078142,1,0.073838,day7,0.57054,0.130453
heavy,mono,rep1,SUCO,0.13322,0.125104,0.071325,day13,1.1014,NA
heavy,mono,rep1,SUCO,0.13322,0.125104,0.071325,day7,0.60973,NA
heavy,mono,rep1,CTU2,0.15178,0.12688,0.07445,day13,-1.3891,0.093187999999999993
heavy,mono,rep1,CTU2,0.15178,0.12688,0.07445,day7,-0.2779,NA
heavy,mono,rep1,DDX3X,0.25739,0.12688,0.074658,day13,-4.9837,0.056962
heavy,mono,rep1,DDX3X,0.25739,0.12688,0.074658,day7,-2.4846,0.014808
heavy,mono,rep1,OSGEP,0.063804,1,0.075152,day13,-0.66324,NA
heavy,mono,rep1,OSGEP,0.063804,1,0.075152,day7,0.70246,0.130453
heavy,mono,rep1,CORO1A,-0.031137,1,0.70093,day13,0.65892,NA
heavy,mono,rep1,CORO1A,-0.031137,1,0.70093,day7,0.13806,NA
heavy,mono,rep1,HAP1,0.16122,1,0.074024,day13,1.1599,NA
heavy,mono,rep1,HAP1,0.16122,1,0.074024,day7,0.24208,NA
heavy,mono,rep1,LARP4,0.12968,0.130316,0.077077,day13,0.55304,NA
heavy,mono,rep1,LARP4,0.12968,0.130316,0.077077,day7,0.33594,0.289711
heavy,mono,rep1,CASC3,0.13418,0.130462,0.077562,day13,0.63796,NA
heavy,mono,rep1,CASC3,0.13418,0.130462,0.077562,day7,0.39359,0.250622
heavy,mono,rep1,SPATS2,0.064772,1,0.078078,day13,0.18883,NA
heavy,mono,rep1,SPATS2,0.064772,1,0.078078,day7,-0.10637,NA
heavy,mono,rep1,TLR7,0.11664,0.131548,0.078608,day13,1.1927,0.032583
heavy,mono,rep1,TLR7,0.11664,0.131548,0.078608,day7,0.50578,0.07416
heavy,mono,rep1,PDCD4,0.047396,1,0.080211,day13,0.53698,NA
heavy,mono,rep1,PDCD4,0.047396,1,0.080211,day7,0.35117,NA
heavy,mono,rep1,LASP1,0.11379,0.13352,0.080365,day13,0.28551,NA
heavy,mono,rep1,LASP1,0.11379,0.13352,0.080365,day7,-0.044335,NA
heavy,mono,rep1,ALKBH1,0.15078,0.13352,0.080601,day13,0.80291,NA
heavy,mono,rep1,ALKBH1,0.15078,0.13352,0.080601,day7,0.47278,0.210784
heavy,mono,rep1,NMT1,0.043931,1,0.081199,day13,-1.1886,0.362096
heavy,mono,rep1,NMT1,0.043931,1,0.081199,day7,0.02215,NA
heavy,mono,rep1,PHF10,0.13078,0.133917,0.081248,day13,0.99211,NA
heavy,mono,rep1,PHF10,0.13078,0.133917,0.081248,day7,0.38456,0.290713
heavy,mono,rep1,PLRG1,0.088709,1,0.082974,day13,-3.1786,0.050867
heavy,mono,rep1,PLRG1,0.088709,1,0.082974,day7,-1.8223,0.010245
heavy,mono,rep1,PUS3,0.096284,1,0.08306,day13,1.4273,0.08872
heavy,mono,rep1,PUS3,0.096284,1,0.08306,day7,0.53622,0.130453
heavy,mono,rep1,RBMS2,0.25077,1,0.083454,day13,-0.3373,NA
heavy,mono,rep1,RBMS2,0.25077,1,0.083454,day7,0.26681,NA
heavy,mono,rep1,SNRPD2,0.10532,1,0.083966,day13,-6.6545,0.006022
heavy,mono,rep1,SNRPD2,0.10532,1,0.083966,day7,-3.1555,8.7e-4
heavy,mono,rep1,USP14,0.18601,0.138098,0.084206,day13,0.92601,NA
heavy,mono,rep1,USP14,0.18601,0.138098,0.084206,day7,0.33526,NA
heavy,mono,rep1,THUMPD1,0.17954,0.138415,0.084953,day13,0.14968,NA
heavy,mono,rep1,THUMPD1,0.17954,0.138415,0.084953,day7,0.039238,NA
heavy,mono,rep1,TDRD3,0.15198,0.138415,0.085243,day13,0.71504,NA
heavy,mono,rep1,TDRD3,0.15198,0.138415,0.085243,day7,0.068747,NA
heavy,mono,rep1,H4C8,-0.0032547,1,0.42917,day13,0.90363,NA
heavy,mono,rep1,H4C8,-0.0032547,1,0.42917,day7,0.4145,NA
heavy,mono,rep1,PDIA2,0.084177,0.138421,0.085669,day13,1.7501,0.032583
heavy,mono,rep1,PDIA2,0.084177,0.138421,0.085669,day7,0.80939,0.100954
heavy,mono,rep1,GRB2,0.026613,1,0.085827,day13,0.92902,NA
heavy,mono,rep1,GRB2,0.026613,1,0.085827,day7,0.42883,0.230006
heavy,mono,rep1,PYM1,0.16729,0.138958,0.086425,day13,0.29669,NA
heavy,mono,rep1,PYM1,0.16729,0.138958,0.086425,day7,0.12392,NA
heavy,mono,rep1,PARP12,0.0738,1,0.08677,day13,0.74636,NA
heavy,mono,rep1,PARP12,0.0738,1,0.08677,day7,0.12223,NA
heavy,mono,rep1,DDX60,-0.071601,1,0.75866,day13,1.8242,0.025894
heavy,mono,rep1,DDX60,-0.071601,1,0.75866,day7,0.60627,0.181711
heavy,mono,rep1,FLYWCH2,0.17168,0.140527,0.087829,day13,1.0255,NA
heavy,mono,rep1,FLYWCH2,0.17168,0.140527,0.087829,day7,0.19303,NA
heavy,mono,rep1,SNIP1,0.1351,0.141172,0.088663,day13,-1.3571,0.095416
heavy,mono,rep1,SNIP1,0.1351,0.141172,0.088663,day7,-0.74749,0.058352
heavy,mono,rep1,DNAJC17,0.089496,1,0.083785,day13,-3.6919,0.090729
heavy,mono,rep1,DNAJC17,0.089496,1,0.083785,day7,-2.5302,0.035494
heavy,mono,rep1,THRAP3,0.10196,0.1412,0.089111,day13,0.0091236,NA
heavy,mono,rep1,THRAP3,0.10196,0.1412,0.089111,day7,-0.26829,NA
heavy,mono,rep1,LEPR,0.10407,0.141412,0.089917,day13,0.24735,NA
heavy,mono,rep1,LEPR,0.10407,0.141412,0.089917,day7,0.11837,NA
heavy,mono,rep1,CLK4,0.15271,0.141412,0.090221,day13,1.3116,0.035237
heavy,mono,rep1,CLK4,0.15271,0.141412,0.090221,day7,0.62314,0.130453
heavy,mono,rep1,NDRG1,0.12145,0.141412,0.090538,day13,1.1044,0.122274
heavy,mono,rep1,NDRG1,0.12145,0.141412,0.090538,day7,0.32248,0.315377
heavy,mono,rep1,N4BP1,0.18346,1,0.084922,day13,1.0524,NA
heavy,mono,rep1,N4BP1,0.18346,1,0.084922,day7,0.54401,0.233015
heavy,mono,rep1,DDX20,0.12676,0.142621,0.091747,day13,-5.8633,0.018438
heavy,mono,rep1,DDX20,0.12676,0.142621,0.091747,day7,-0.48433,0.052962
heavy,mono,rep1,MYO18A,0.047704,1,0.092245,day13,0.81666,NA
heavy,mono,rep1,MYO18A,0.047704,1,0.092245,day7,0.22061,NA
heavy,mono,rep1,DAZ2,0.073412,1,0.0923,day13,1.6166,0.032583
heavy,mono,rep1,DAZ2,0.073412,1,0.0923,day7,0.87007,0.108083
heavy,mono,rep1,GPKOW,0.11911,0.143911,0.093015,day13,-1.716,0.114217
heavy,mono,rep1,GPKOW,0.11911,0.143911,0.093015,day7,-0.0098054,NA
heavy,mono,rep1,PPIE,0.017744,1,0.093301,day13,-2.8771,0.090834
heavy,mono,rep1,PPIE,0.017744,1,0.093301,day7,-0.2542,NA
heavy,mono,rep1,NGRN,0.070675,1,0.095167,day13,-0.46189,NA
heavy,mono,rep1,NGRN,0.070675,1,0.095167,day7,0.32781,NA
heavy,mono,rep1,MRPL45,0.13061,0.147336,0.095679,day13,-2.2696,0.191368
heavy,mono,rep1,MRPL45,0.13061,0.147336,0.095679,day7,0.093252,NA
heavy,mono,rep1,RARS2,0.051308,1,0.095747,day13,-1.9328,0.066299
heavy,mono,rep1,RARS2,0.051308,1,0.095747,day7,0.27618,NA
heavy,mono,rep1,RAD1,0.033277,1,0.096104,day13,-0.31342,NA
heavy,mono,rep1,RAD1,0.033277,1,0.096104,day7,0.22185,NA
heavy,mono,rep1,TXNL4B,0.1506,0.148064,0.096603,day13,-1.5671,0.250276
heavy,mono,rep1,TXNL4B,0.1506,0.148064,0.096603,day7,0.38654,0.289711
heavy,mono,rep1,PC,-0.0052251,1,0.64537,day13,1.2986,0.085181
heavy,mono,rep1,PC,-0.0052251,1,0.64537,day7,0.67325,0.149259
heavy,mono,rep1,SRSF7,0.17841,0.14817,0.097123,day13,-6.241,0.018438
heavy,mono,rep1,SRSF7,0.17841,0.14817,0.097123,day7,-1.3365,0.042896
heavy,mono,rep1,ZC3H7B,0.041572,1,0.097857,day13,1.2199,0.101371
heavy,mono,rep1,ZC3H7B,0.041572,1,0.097857,day7,0.28314,NA
heavy,mono,rep1,TPD52L2,0.045541,1,0.0987,day13,0.81642,NA
heavy,mono,rep1,TPD52L2,0.045541,1,0.0987,day7,0.2945,NA
heavy,mono,rep1,RIF1,0.1292,0.15051,0.099116,day13,0.0064812,NA
heavy,mono,rep1,RIF1,0.1292,0.15051,0.099116,day7,-0.11158,NA
heavy,mono,rep1,SNRPD3,0.25954,0.151227,0.10005,day13,-5.6975,0.006917
heavy,mono,rep1,SNRPD3,0.25954,0.151227,0.10005,day7,-3.8225,1.6e-4
heavy,mono,rep1,KHDC1L,0.094915,1,0.10074,day13,0.82478,NA
heavy,mono,rep1,KHDC1L,0.094915,1,0.10074,day7,0.40185,0.280653
heavy,mono,rep1,CELF5,0.10038,1,0.10093,day13,0.81084,NA
heavy,mono,rep1,CELF5,0.10038,1,0.10093,day7,0.23774,NA
heavy,mono,rep1,MCTS1,0.073532,0.15302,0.10243,day13,0.93638,NA
heavy,mono,rep1,MCTS1,0.073532,0.15302,0.10243,day7,0.42489,0.203424
heavy,mono,rep1,APOBEC3H,0.097004,0.15302,0.1025,day13,0.31717,NA
heavy,mono,rep1,APOBEC3H,0.097004,0.15302,0.1025,day7,-0.060462,NA
heavy,mono,rep1,TLE5,0.10009,0.15302,0.10275,day13,0.96709,NA
heavy,mono,rep1,TLE5,0.10009,0.15302,0.10275,day7,0.43161,0.256908
heavy,mono,rep1,P2RX7,0.0048079,1,0.10301,day13,0.24439,NA
heavy,mono,rep1,P2RX7,0.0048079,1,0.10301,day7,0.14955,NA
heavy,mono,rep1,COL14A1,0.078894,0.15302,0.1031,day13,1.0742,0.132818
heavy,mono,rep1,COL14A1,0.078894,0.15302,0.1031,day7,0.74878,0.150573
heavy,mono,rep1,XAB2,0.14089,1,0.10431,day13,-3.1105,0.046579
heavy,mono,rep1,XAB2,0.14089,1,0.10431,day7,-2.0956,0.002736
heavy,mono,rep1,NSUN6,0.10127,1,0.10437,day13,0.86532,NA
heavy,mono,rep1,NSUN6,0.10127,1,0.10437,day7,0.31568,NA
heavy,mono,rep1,DLX5,0.13241,1,0.10469,day13,-1.5746,NA
heavy,mono,rep1,DLX5,0.13241,1,0.10469,day7,-0.21591,NA
heavy,mono,rep1,PCSK9,0.18561,1,0.095303,day13,-0.054259,NA
heavy,mono,rep1,PCSK9,0.18561,1,0.095303,day7,-0.0085413,NA
heavy,mono,rep1,CHTOP,0.086113,0.156781,0.10611,day13,0.92417,NA
heavy,mono,rep1,CHTOP,0.086113,0.156781,0.10611,day7,0.32176,0.301827
heavy,mono,rep1,IFI16,0.12383,1,0.10704,day13,1.0224,NA
heavy,mono,rep1,IFI16,0.12383,1,0.10704,day7,0.33921,NA
heavy,mono,rep1,H1-3,0.1541,0.157411,0.10721,day13,0.95085,NA
heavy,mono,rep1,H1-3,0.1541,0.157411,0.10721,day7,0.39673,0.27673
heavy,mono,rep1,ZC3H3,0.11202,1,0.10780000000000001,day13,0.57132,NA
heavy,mono,rep1,ZC3H3,0.11202,1,0.10780000000000001,day7,0.4072,0.280653
heavy,mono,rep1,CSTF1,0.22584,0.157411,0.10823,day13,-3.1507,0.056795
heavy,mono,rep1,CSTF1,0.22584,0.157411,0.10823,day7,-0.67037,0.073387
heavy,mono,rep1,EZH1,0.11456,0.157411,0.10827,day13,0.66801,NA
heavy,mono,rep1,EZH1,0.11456,0.157411,0.10827,day7,0.28143,0.28396
heavy,mono,rep1,NUCKS1,0.16204,1,0.10836,day13,1.8409,0.025894
heavy,mono,rep1,NUCKS1,0.16204,1,0.10836,day7,0.90527,0.107004
heavy,mono,rep1,PRPF31,0.20135,0.157411,0.10846,day13,-4.4133,0.041318
heavy,mono,rep1,PRPF31,0.20135,0.157411,0.10846,day7,-0.86468,0.027073
heavy,mono,rep1,UBE2N,0.18401,0.158393,0.10962,day13,-1.6472,0.087388
heavy,mono,rep1,UBE2N,0.18401,0.158393,0.10962,day7,-0.20637,NA
heavy,mono,rep1,PPIA,0.13429,1,0.11019,day13,0.59748,NA
heavy,mono,rep1,PPIA,0.13429,1,0.11019,day7,0.022156,NA
heavy,mono,rep1,SMNDC1,0.17299,0.159776,0.11107,day13,-0.63864,NA
heavy,mono,rep1,SMNDC1,0.17299,0.159776,0.11107,day7,-0.85371,0.106488
heavy,mono,rep1,DBR1,0.16047,0.159776,0.11201,day13,-5.3294,0.03664
heavy,mono,rep1,DBR1,0.16047,0.159776,0.11201,day7,-0.29326,0.306306
heavy,mono,rep1,PRKAR2A,0.13718,0.159776,0.11204,day13,0.81314,NA
heavy,mono,rep1,PRKAR2A,0.13718,0.159776,0.11204,day7,0.25824,NA
heavy,mono,rep1,KIF1C,0.13549,0.159925,0.11288,day13,0.77463,NA
heavy,mono,rep1,KIF1C,0.13549,0.159925,0.11288,day7,0.24786,0.320768
heavy,mono,rep1,ZCCHC3,0.16236,0.159925,0.11327,day13,1.1074,0.119198
heavy,mono,rep1,ZCCHC3,0.16236,0.159925,0.11327,day7,0.34021,NA
heavy,mono,rep1,IPO8,0.0096639,1,0.1136,day13,0.56889,NA
heavy,mono,rep1,IPO8,0.0096639,1,0.1136,day7,-0.095026,NA
heavy,mono,rep1,FAM120B,0.11005,0.159925,0.11361,day13,1.7242,0.038051
heavy,mono,rep1,FAM120B,0.11005,0.159925,0.11361,day7,0.71016,0.149259
heavy,mono,rep1,AFF1,-0.011513,1,0.82226,day13,-0.33814,NA
heavy,mono,rep1,AFF1,-0.011513,1,0.82226,day7,-0.35411,NA
heavy,mono,rep1,CCDC43,0.2354,1,0.11573,day13,0.92612,NA
heavy,mono,rep1,CCDC43,0.2354,1,0.11573,day7,0.50127,0.27673
