treatment,control,rep,gene,lfc,fdr,p_value,day,lfc.fitness,fdr.fitness
heavy,mono,rep1,ISY1,0.082932,1,0.68193,day13,-2.4953,0.102832
heavy,mono,rep1,ISY1,0.082932,1,0.68193,day5,-0.94823,0.233601
heavy,mono,rep1,ALKBH6,-0.13894,1,0.42365,day13,0.68477,NA
heavy,mono,rep1,ALKBH6,-0.13894,1,0.42365,day5,-0.35139,NA
heavy,mono,rep1,RBM8A,-0.42308,0.172462,0.15537,day13,-3.4119,0.087125
heavy,mono,rep1,RBM8A,-0.42308,0.172462,0.15537,day5,-0.016007,NA
heavy,mono,rep1,CSN2,-0.091564,1,0.44023,day13,0.72455,NA
heavy,mono,rep1,CSN2,-0.091564,1,0.44023,day5,-0.052562,NA
heavy,mono,rep1,TAF15,0.047565,1,0.68492,day13,1.4506,NA
heavy,mono,rep1,TAF15,0.047565,1,0.68492,day5,2.0741,NA
heavy,mono,rep1,VCP,-0.28567,1,0.2388,day13,-3.8003,0.091079
heavy,mono,rep1,VCP,-0.28567,1,0.2388,day5,-1.7364,0.136501
heavy,mono,rep1,ERF,0.0032659,1,0.68547,day13,0.41506,NA
heavy,mono,rep1,ERF,0.0032659,1,0.68547,day5,-0.59421,NA
heavy,mono,rep1,PCF11,0.084943,1,0.68598,day13,-1.2614,NA
heavy,mono,rep1,PCF11,0.084943,1,0.68598,day5,-0.6663,0.282748
heavy,mono,rep1,LDHA,0.022767,1,0.68613,day13,0.57231,NA
heavy,mono,rep1,LDHA,0.022767,1,0.68613,day5,0.41838,NA
heavy,mono,rep1,TYW5,0.06258,1,0.68693,day13,0.90253,NA
heavy,mono,rep1,TYW5,0.06258,1,0.68693,day5,0.72399,NA
heavy,mono,rep1,MTAGBFP2,0.039392,1,0.6875,day13,1.0509,NA
heavy,mono,rep1,MTAGBFP2,0.039392,1,0.6875,day5,-0.3737,0.338665
heavy,mono,rep1,YWHAG,-0.027058,1,0.51693,day13,1.2295,NA
heavy,mono,rep1,YWHAG,-0.027058,1,0.51693,day5,0.23173,NA
heavy,mono,rep1,LIMA1,-0.021764,1,0.66778,day13,-1.2917,0.310358
heavy,mono,rep1,LIMA1,-0.021764,1,0.66778,day5,-0.73534,0.250125
heavy,mono,rep1,SRSF10,0.0079521,1,0.68847,day13,-0.96934,0.121507
heavy,mono,rep1,SRSF10,0.0079521,1,0.68847,day5,-0.51778,0.397996
heavy,mono,rep1,SCAMP3,3.9449e-4,1,0.68861000000000006,day13,-0.20712,0.527108
heavy,mono,rep1,SCAMP3,3.9449e-4,1,0.68861000000000006,day5,-0.73499,0.409015
heavy,mono,rep1,PTCD1,-0.017066,1,0.48495,day13,-0.56016,0.218732
heavy,mono,rep1,PTCD1,-0.017066,1,0.48495,day5,0.13311,NA
heavy,mono,rep1,PFN1,0.062445,1,0.68962,day13,0.85823,NA
heavy,mono,rep1,PFN1,0.062445,1,0.68962,day5,-0.24336,0.50942
heavy,mono,rep1,RNPS1,-0.094908,1,0.26571,day13,-2.1428,0.18485
heavy,mono,rep1,RNPS1,-0.094908,1,0.26571,day5,-0.55422,0.284273
heavy,mono,rep1,METTL14,0.038525,1,0.68999,day13,-0.83813,0.372457
heavy,mono,rep1,METTL14,0.038525,1,0.68999,day5,-0.21919,NA
heavy,mono,rep1,USP36,-0.026708,1,0.72376,day13,-0.66256,0.432661
heavy,mono,rep1,USP36,-0.026708,1,0.72376,day5,0.31355,NA
heavy,mono,rep1,MRPL55,-0.0095636,1,0.6217,day13,0.27532,NA
heavy,mono,rep1,MRPL55,-0.0095636,1,0.6217,day5,0.13159,NA
heavy,mono,rep1,DBNL,0.044669,1,0.69057,day13,0.91827,NA
heavy,mono,rep1,DBNL,0.044669,1,0.69057,day5,0.28046,NA
heavy,mono,rep1,THG1L,-0.16381,1,0.12718,day13,-1.8564,0.107042
heavy,mono,rep1,THG1L,-0.16381,1,0.12718,day5,-0.28413,0.216517
heavy,mono,rep1,RPP40,0.040597,1,0.68245,day13,-0.67589,0.248212
heavy,mono,rep1,RPP40,0.040597,1,0.68245,day5,0.21653,NA
heavy,mono,rep1,DCP1A,-0.041291,1,0.69771,day13,1.452,NA
heavy,mono,rep1,DCP1A,-0.041291,1,0.69771,day5,0.52528,NA
heavy,mono,rep1,RTCA,0.055206,1,0.69478,day13,0.80168,NA
heavy,mono,rep1,RTCA,0.055206,1,0.69478,day5,-0.29356,NA
heavy,mono,rep1,SMAD1,-0.042774,1,0.62696,day13,0.53488,NA
heavy,mono,rep1,SMAD1,-0.042774,1,0.62696,day5,-0.57533,0.333472
heavy,mono,rep1,SYNE2,-0.0067673,1,0.71441,day13,0.18129,NA
heavy,mono,rep1,SYNE2,-0.0067673,1,0.71441,day5,-0.27075,0.478831
heavy,mono,rep1,BAZ2A,-0.040657,1,0.47913,day13,-0.17781,NA
heavy,mono,rep1,BAZ2A,-0.040657,1,0.47913,day5,-0.76534,0.38126
heavy,mono,rep1,TKT,-0.11839,1,0.51955,day13,0.12642,NA
heavy,mono,rep1,TKT,-0.11839,1,0.51955,day5,0.089254,NA
heavy,mono,rep1,ZNF385A,0.062462,1,0.69707,day13,-0.0020531,NA
heavy,mono,rep1,ZNF385A,0.062462,1,0.69707,day5,-0.29614,0.50942
heavy,mono,rep1,EXOSC1,-0.038577,1,0.64703,day13,1.3565,NA
heavy,mono,rep1,EXOSC1,-0.038577,1,0.64703,day5,-0.096373,NA
heavy,mono,rep1,RTL3,0.047254,1,0.69869,day13,1.1157,NA
heavy,mono,rep1,RTL3,0.047254,1,0.69869,day5,-0.19091,NA
heavy,mono,rep1,SARS2,-0.0097081,1,0.53766,day13,-0.53964,0.462415
heavy,mono,rep1,SARS2,-0.0097081,1,0.53766,day5,0.13266,NA
heavy,mono,rep1,ZC3H7A,-0.013392,1,0.84281,day13,1.1557,NA
heavy,mono,rep1,ZC3H7A,-0.013392,1,0.84281,day5,-0.098469,0.516923
heavy,mono,rep1,EXOSC2,-0.53188,0.017262,0.0090789,day13,-2.746,0.146546
heavy,mono,rep1,EXOSC2,-0.53188,0.017262,0.0090789,day5,0.33463,NA
heavy,mono,rep1,MRPL1,-0.0087549,1,0.70302,day13,0.31001,NA
heavy,mono,rep1,MRPL1,-0.0087549,1,0.70302,day5,0.39231,NA
heavy,mono,rep1,AARSD1,-0.027783,1,0.50251,day13,0.59132,NA
heavy,mono,rep1,AARSD1,-0.027783,1,0.50251,day5,0.054845,NA
heavy,mono,rep1,HEATR6,-0.026189,1,0.58108,day13,0.6406,NA
heavy,mono,rep1,HEATR6,-0.026189,1,0.58108,day5,-0.0067206,0.468288
heavy,mono,rep1,RAVER1,-0.031841,1,0.61127,day13,1.5079,NA
heavy,mono,rep1,RAVER1,-0.031841,1,0.61127,day5,0.60243,NA
heavy,mono,rep1,SFN,0.061397,1,0.69597,day13,1.1492,NA
heavy,mono,rep1,SFN,0.061397,1,0.69597,day5,-0.26113,NA
heavy,mono,rep1,RPL36AL,0.0055345,1,0.7032,day13,-2.4227,0.116124
heavy,mono,rep1,RPL36AL,0.0055345,1,0.7032,day5,-0.8391,0.357761
heavy,mono,rep1,MTERF4,0.048346,1,0.70353,day13,-0.98359,0.404597
heavy,mono,rep1,MTERF4,0.048346,1,0.70353,day5,-0.91457,0.246641
heavy,mono,rep1,GFM2,0.0058375,1,0.70405,day13,1.673,NA
heavy,mono,rep1,GFM2,0.0058375,1,0.70405,day5,1.0966,NA
heavy,mono,rep1,MARF1,-0.044169,1,0.64958,day13,1.1129,NA
heavy,mono,rep1,MARF1,-0.044169,1,0.64958,day5,0.3628,NA
heavy,mono,rep1,HNRNPA1L2,-0.19502,1,0.3326,day13,-2.359,0.200873
heavy,mono,rep1,HNRNPA1L2,-0.19502,1,0.3326,day5,-0.98194,0.319682
heavy,mono,rep1,MRPL22,-0.041486,1,0.45636,day13,-1.5203,0.219397
heavy,mono,rep1,MRPL22,-0.041486,1,0.45636,day5,0.39594,NA
heavy,mono,rep1,STK10,-0.051612,1,0.42284,day13,1.1133,NA
heavy,mono,rep1,STK10,-0.051612,1,0.42284,day5,0.0081514,NA
heavy,mono,rep1,EEF1AKMT2,0.029976,1,0.70538,day13,1.0728,NA
heavy,mono,rep1,EEF1AKMT2,0.029976,1,0.70538,day5,0.1745,NA
heavy,mono,rep1,THOC2,0.082747,1,0.70651,day13,-2.031,0.268203
heavy,mono,rep1,THOC2,0.082747,1,0.70651,day5,-0.18946,0.493021
heavy,mono,rep1,UPF3A,-0.011724,1,0.60211,day13,0.9807,NA
heavy,mono,rep1,UPF3A,-0.011724,1,0.60211,day5,0.23991,NA
heavy,mono,rep1,PIWIL2,-0.098778,1,0.42309,day13,1.1531,NA
heavy,mono,rep1,PIWIL2,-0.098778,1,0.42309,day5,-0.27873,NA
heavy,mono,rep1,HIBADH,-0.05903,1,0.40992,day13,1.5974,NA
heavy,mono,rep1,HIBADH,-0.05903,1,0.40992,day5,0.22767,NA
heavy,mono,rep1,TXNDC5,0.029562,1,0.7079,day13,0.20262,NA
heavy,mono,rep1,TXNDC5,0.029562,1,0.7079,day5,0.1916,NA
heavy,mono,rep1,ADAD2,0.024971,1,0.70873,day13,0.63612,NA
heavy,mono,rep1,ADAD2,0.024971,1,0.70873,day5,-0.66468,0.300585
heavy,mono,rep1,TMSB4X,-0.044874,1,0.67553,day13,-0.29208,NA
heavy,mono,rep1,TMSB4X,-0.044874,1,0.67553,day5,-0.56169,0.408462
heavy,mono,rep1,RRP1B,0.027991,1,0.70945,day13,0.23455,NA
heavy,mono,rep1,RRP1B,0.027991,1,0.70945,day5,-0.31421,0.402644
heavy,mono,rep1,RNF17,-0.063435,1,0.47215,day13,1.6664,NA
heavy,mono,rep1,RNF17,-0.063435,1,0.47215,day5,0.53193,NA
heavy,mono,rep1,RBMY1B,0.048979,1,0.71291,day13,1.6257,NA
heavy,mono,rep1,RBMY1B,0.048979,1,0.71291,day5,0.35116000000000003,NA
heavy,mono,rep1,MNEONGREEN,-0.033326,1,0.88466,day13,1.8805,NA
heavy,mono,rep1,MNEONGREEN,-0.033326,1,0.88466,day5,0.94789,NA
heavy,mono,rep1,RPL36A,-0.078441,1,0.3366,day13,-0.29085,NA
heavy,mono,rep1,RPL36A,-0.078441,1,0.3366,day5,-0.55817,0.204094
heavy,mono,rep1,EXOSC4,-0.061334,1,0.34126,day13,-1.7836,0.149836
heavy,mono,rep1,EXOSC4,-0.061334,1,0.34126,day5,-0.050956,NA
heavy,mono,rep1,LUC7L,-0.054017,1,0.76627,day13,-0.92686,NA
heavy,mono,rep1,LUC7L,-0.054017,1,0.76627,day5,-0.10689,NA
heavy,mono,rep1,ZC3HC1,0.023038,1,0.71516,day13,1.1647,NA
heavy,mono,rep1,ZC3HC1,0.023038,1,0.71516,day5,0.16176,NA
heavy,mono,rep1,GIGYF2,-0.026653,1,0.67111,day13,0.35067,NA
heavy,mono,rep1,GIGYF2,-0.026653,1,0.67111,day5,0.32705,NA
heavy,mono,rep1,TRMT13,0.039304,1,0.71602,day13,0.82158,NA
heavy,mono,rep1,TRMT13,0.039304,1,0.71602,day5,0.28957,NA
heavy,mono,rep1,C14ORF93,-0.0074142,1,0.28361,day13,0.31746,NA
heavy,mono,rep1,C14ORF93,-0.0074142,1,0.28361,day5,0.46695,NA
heavy,mono,rep1,C12ORF43,0.043819,1,0.7126,day13,0.55752,NA
heavy,mono,rep1,C12ORF43,0.043819,1,0.7126,day5,0.11086,NA
heavy,mono,rep1,TSFM,-0.035942,1,0.48915,day13,-1.1487,0.290161
heavy,mono,rep1,TSFM,-0.035942,1,0.48915,day5,0.56444,NA
heavy,mono,rep1,SMG9,-0.039052,1,0.54929,day13,0.012139,NA
heavy,mono,rep1,SMG9,-0.039052,1,0.54929,day5,-0.60573,0.372524
heavy,mono,rep1,CST6,-0.020691,1,0.75212,day13,0.68987,NA
heavy,mono,rep1,CST6,-0.020691,1,0.75212,day5,0.16888,NA
heavy,mono,rep1,MRPL24,-0.025973,1,0.52255,day13,-1.7037,0.223404
heavy,mono,rep1,MRPL24,-0.025973,1,0.52255,day5,-0.32801,0.450072
heavy,mono,rep1,MRPS5,0.0050024,1,0.72032,day13,-1.2346,0.12573
heavy,mono,rep1,MRPS5,0.0050024,1,0.72032,day5,-0.066466,NA
heavy,mono,rep1,TRMT2A,-0.044742,1,0.44902,day13,0.52606,NA
heavy,mono,rep1,TRMT2A,-0.044742,1,0.44902,day5,0.61315,NA
heavy,mono,rep1,C4BPA,0.062506,1,0.72059,day13,1.6023,NA
heavy,mono,rep1,C4BPA,0.062506,1,0.72059,day5,0.17209,NA
heavy,mono,rep1,LMNA,0.013271,1,0.72089,day13,0.26885,NA
heavy,mono,rep1,LMNA,0.013271,1,0.72089,day5,0.2827,NA
heavy,mono,rep1,H1-10,-0.019119,1,0.50273,day13,0.4649,NA
heavy,mono,rep1,H1-10,-0.019119,1,0.50273,day5,0.51929,NA
heavy,mono,rep1,MRPL40,0.02759,1,0.72376,day13,-0.44672,0.43848
heavy,mono,rep1,MRPL40,0.02759,1,0.72376,day5,-0.070068,NA
heavy,mono,rep1,APOBEC2,0.015321,1,0.72442,day13,0.46478,NA
heavy,mono,rep1,APOBEC2,0.015321,1,0.72442,day5,-0.023454,NA
heavy,mono,rep1,NOVA1,-0.031836,1,0.4712,day13,0.89911,NA
heavy,mono,rep1,NOVA1,-0.031836,1,0.4712,day5,0.44885,NA
heavy,mono,rep1,PRDX1,-0.074594,1,0.46418,day13,-0.97891,NA
heavy,mono,rep1,PRDX1,-0.074594,1,0.46418,day5,0.63124,NA
heavy,mono,rep1,TSN,0.062413,1,0.72681,day13,0.68585,NA
heavy,mono,rep1,TSN,0.062413,1,0.72681,day5,-0.14663,0.398575
heavy,mono,rep1,INTS10,-0.01179,1,0.82425,day13,-0.0055985,NA
heavy,mono,rep1,INTS10,-0.01179,1,0.82425,day5,0.18335,NA
heavy,mono,rep1,DST,-0.076222,1,0.65637,day13,-0.61111,0.40813
heavy,mono,rep1,DST,-0.076222,1,0.65637,day5,-0.53189,0.508529
heavy,mono,rep1,FTO,-0.077069,1,0.67604,day13,0.13254,NA
heavy,mono,rep1,FTO,-0.077069,1,0.67604,day5,-0.9633,0.333837
heavy,mono,rep1,EIF4E2,-0.00409,1,0.61436,day13,1.2524,NA
heavy,mono,rep1,EIF4E2,-0.00409,1,0.61436,day5,0.76745,NA
heavy,mono,rep1,C7ORF50,0.0258,1,0.7304,day13,2.0516,NA
heavy,mono,rep1,C7ORF50,0.0258,1,0.7304,day5,0.4557,NA
heavy,mono,rep1,CDC5L,-0.037988,1,0.44513,day13,-1.6393,0.148345
heavy,mono,rep1,CDC5L,-0.037988,1,0.44513,day5,-0.55839,0.332761
heavy,mono,rep1,DCP2,-0.14347,0.20238,0.19399,day13,0.48069,NA
heavy,mono,rep1,DCP2,-0.14347,0.20238,0.19399,day5,-0.17363,0.357761
heavy,mono,rep1,HNRNPH3,0.055209,1,0.73281,day13,0.035312,NA
heavy,mono,rep1,HNRNPH3,0.055209,1,0.73281,day5,0.0050102,NA
heavy,mono,rep1,IPO11,-0.042222,1,0.34186,day13,-1.1771,0.207903
heavy,mono,rep1,IPO11,-0.042222,1,0.34186,day5,-0.22627,0.521166
heavy,mono,rep1,TAGLN,0.031028,1,0.734,day13,1.9235,0.00498
heavy,mono,rep1,TAGLN,0.031028,1,0.734,day5,-0.076577,NA
heavy,mono,rep1,RNASE9,-0.032085,1,0.40785,day13,1.2725,NA
heavy,mono,rep1,RNASE9,-0.032085,1,0.40785,day5,0.38383,NA
heavy,mono,rep1,GAS2,-0.07395,1,0.29597,day13,0.76413,NA
heavy,mono,rep1,GAS2,-0.07395,1,0.29597,day5,-0.2449,NA
heavy,mono,rep1,MRPL42,0.061164,1,0.73688,day13,-0.94222,0.341124
heavy,mono,rep1,MRPL42,0.061164,1,0.73688,day5,-0.083208,NA
heavy,mono,rep1,LSM10,-0.070188,1,0.31815,day13,0.15094,NA
heavy,mono,rep1,LSM10,-0.070188,1,0.31815,day5,-0.40374,0.369658
heavy,mono,rep1,SLA,0.032485,1,0.74014,day13,1.0404,NA
heavy,mono,rep1,SLA,0.032485,1,0.74014,day5,-0.54634,0.300585
heavy,mono,rep1,HMGB3,0.0709,1,0.74062,day13,-0.48036,NA
heavy,mono,rep1,HMGB3,0.0709,1,0.74062,day5,-0.1017,NA
heavy,mono,rep1,FLUC,0.045208,1,0.74118,day13,1.004,NA
heavy,mono,rep1,FLUC,0.045208,1,0.74118,day5,-0.26582,0.442724
heavy,mono,rep1,MRM1,-0.036675,1,0.677,day13,-0.94052,NA
heavy,mono,rep1,MRM1,-0.036675,1,0.677,day5,-0.17866,0.334807
heavy,mono,rep1,PIWIL3,-0.034922,1,0.28945,day13,0.6951,NA
heavy,mono,rep1,PIWIL3,-0.034922,1,0.28945,day5,0.27307,NA
heavy,mono,rep1,YARS2,0.0019476,1,0.74379,day13,-1.0301,0.405383
heavy,mono,rep1,YARS2,0.0019476,1,0.74379,day5,0.12985,NA
heavy,mono,rep1,NUP42,-0.01898,1,0.78663,day13,1.1234,NA
heavy,mono,rep1,NUP42,-0.01898,1,0.78663,day5,0.15428,NA
heavy,mono,rep1,IQCG,-0.15335,1,0.46574,day13,0.80474,NA
heavy,mono,rep1,IQCG,-0.15335,1,0.46574,day5,-0.51244,0.344189
heavy,mono,rep1,RPN2,-0.0059566,1,0.81728,day13,-0.88533,0.452134
heavy,mono,rep1,RPN2,-0.0059566,1,0.81728,day5,0.19807,NA
heavy,mono,rep1,HDAC2,-0.010319,1,0.80523,day13,1.4328,NA
heavy,mono,rep1,HDAC2,-0.010319,1,0.80523,day5,0.64268,NA
heavy,mono,rep1,FLNA,0.0063077,1,0.74805,day13,0.77285,NA
heavy,mono,rep1,FLNA,0.0063077,1,0.74805,day5,-0.027635,NA
heavy,mono,rep1,U2SURP,0.007261,1,0.74838,day13,-3.111,0.040892
heavy,mono,rep1,U2SURP,0.007261,1,0.74838,day5,-0.52998,0.295797
heavy,mono,rep1,NDUFS6,-0.0098565,1,0.82391,day13,0.88012,NA
heavy,mono,rep1,NDUFS6,-0.0098565,1,0.82391,day5,-0.25447,NA
heavy,mono,rep1,SSU72,-0.062229,1,0.53249,day13,-1.4383,0.174889
heavy,mono,rep1,SSU72,-0.062229,1,0.53249,day5,0.083071999999999993,NA
heavy,mono,rep1,MRPL38,0.023664,1,0.74894,day13,-3.6318,0.051492
heavy,mono,rep1,MRPL38,0.023664,1,0.74894,day5,-0.46765,0.249758
heavy,mono,rep1,CRYZ,-0.045152,1,0.47756,day13,1.583,NA
heavy,mono,rep1,CRYZ,-0.045152,1,0.47756,day5,0.6486,NA
heavy,mono,rep1,CPEB4,-0.018535,1,0.59093,day13,1.7147,NA
heavy,mono,rep1,CPEB4,-0.018535,1,0.59093,day5,0.54683,NA
heavy,mono,rep1,CPNE3,0.03263,1,0.75216,day13,0.47921,NA
heavy,mono,rep1,CPNE3,0.03263,1,0.75216,day5,-0.32197,NA
heavy,mono,rep1,IMMT,0.028181,1,0.75326,day13,0.27624,NA
heavy,mono,rep1,IMMT,0.028181,1,0.75326,day5,0.16209,NA
heavy,mono,rep1,COPG1,0.026547,1,0.75356,day13,-1.1368,0.257372
heavy,mono,rep1,COPG1,0.026547,1,0.75356,day5,-0.63182,0.332761
heavy,mono,rep1,ENOX1,0.021548,1,0.75248,day13,-0.49824,0.528162
heavy,mono,rep1,ENOX1,0.021548,1,0.75248,day5,-0.96243,NA
heavy,mono,rep1,TRA2B,0.020744,1,0.7526,day13,-0.077381,NA
heavy,mono,rep1,TRA2B,0.020744,1,0.7526,day5,-0.63262,0.323109
heavy,mono,rep1,SKIC8,-0.011958,1,0.72109,day13,0.57631,NA
heavy,mono,rep1,SKIC8,-0.011958,1,0.72109,day5,0.46499,NA
heavy,mono,rep1,CCDC47,0.028927,1,0.75494000000000006,day13,0.74442,NA
heavy,mono,rep1,CCDC47,0.028927,1,0.75494000000000006,day5,0.64935,NA
heavy,mono,rep1,MRPS9,-0.072338,1,0.66292,day13,0.013933,NA
heavy,mono,rep1,MRPS9,-0.072338,1,0.66292,day5,0.079831,NA
heavy,mono,rep1,RNF10,0.026803,1,0.75662,day13,0.43776,NA
heavy,mono,rep1,RNF10,0.026803,1,0.75662,day5,0.10674,NA
heavy,mono,rep1,PUSL1,-0.097313,1,0.30787,day13,0.57645,NA
heavy,mono,rep1,PUSL1,-0.097313,1,0.30787,day5,0.73232,NA
heavy,mono,rep1,UTP18,-0.14969,1,0.17719,day13,-0.7641,0.23496
heavy,mono,rep1,UTP18,-0.14969,1,0.17719,day5,0.14971,NA
heavy,mono,rep1,RNASEH1,0.05794,1,0.756,day13,-0.30775,NA
heavy,mono,rep1,RNASEH1,0.05794,1,0.756,day5,-1.1109,0.327417
heavy,mono,rep1,MRPS33,-0.17682,0.124308,0.10025,day13,-1.7937,0.107042
heavy,mono,rep1,MRPS33,-0.17682,0.124308,0.10025,day5,0.090528,NA
heavy,mono,rep1,EIF5AL1,0.002242,1,0.75691,day13,-0.13907,NA
heavy,mono,rep1,EIF5AL1,0.002242,1,0.75691,day5,-0.43928,0.266614
heavy,mono,rep1,SNTB2,-0.028394,1,0.78431,day13,1.2818,NA
heavy,mono,rep1,SNTB2,-0.028394,1,0.78431,day5,0.088897,NA
heavy,mono,rep1,PCBP3,-0.028748,1,0.76534,day13,0.57496,NA
heavy,mono,rep1,PCBP3,-0.028748,1,0.76534,day5,-0.1486,0.530426
heavy,mono,rep1,SMN1,-0.019765,1,0.60187,day13,-1.7156,0.200852
heavy,mono,rep1,SMN1,-0.019765,1,0.60187,day5,0.31269,NA
heavy,mono,rep1,RRP8,-0.15324,0.099928,0.07762,day13,1.751,NA
heavy,mono,rep1,RRP8,-0.15324,0.099928,0.07762,day5,1.0071,NA
heavy,mono,rep1,PEG10,0.025366,1,0.76039,day13,1.1529,NA
heavy,mono,rep1,PEG10,0.025366,1,0.76039,day5,0.13828,NA
heavy,mono,rep1,DDX39A,-0.040174,1,0.81466,day13,-0.30557,0.471854
heavy,mono,rep1,DDX39A,-0.040174,1,0.81466,day5,0.41933,NA
heavy,mono,rep1,PIWIL1,-0.075627,1,0.42971,day13,1.3684,NA
heavy,mono,rep1,PIWIL1,-0.075627,1,0.42971,day5,-0.22524,0.478831
heavy,mono,rep1,FXR2,0.01125,1,0.76118,day13,1.0527,NA
heavy,mono,rep1,FXR2,0.01125,1,0.76118,day5,-0.10443,NA
heavy,mono,rep1,REXO4,-0.092736,0.220967,0.22097,day13,1.5819,NA
heavy,mono,rep1,REXO4,-0.092736,0.220967,0.22097,day5,0.29696,NA
heavy,mono,rep1,AARS1,-0.25033,0.036723,0.024877,day13,-3.3803,0.062826
heavy,mono,rep1,AARS1,-0.25033,0.036723,0.024877,day5,1.2709,NA
heavy,mono,rep1,CSTB,0.0084968,1,0.76189,day13,0.096844,NA
heavy,mono,rep1,CSTB,0.0084968,1,0.76189,day5,-0.33088,NA
heavy,mono,rep1,FAM50A,-0.052117,1,0.53222,day13,0.21638,NA
heavy,mono,rep1,FAM50A,-0.052117,1,0.53222,day5,-0.33369,NA
heavy,mono,rep1,VIRMA,0.021603,1,0.76337,day13,-1.2918,0.290161
heavy,mono,rep1,VIRMA,0.021603,1,0.76337,day5,0.19639,NA
heavy,mono,rep1,MRPL27,0.014092,1,0.76369,day13,-1.5268,NA
heavy,mono,rep1,MRPL27,0.014092,1,0.76369,day5,0.55098,NA
heavy,mono,rep1,HNRNPF,-0.050522,1,0.69534,day13,0.91437,NA
heavy,mono,rep1,HNRNPF,-0.050522,1,0.69534,day5,0.46897,NA
heavy,mono,rep1,ZFP36L2,-0.021329999999999998,1,0.83108,day13,1.4952,NA
heavy,mono,rep1,ZFP36L2,-0.021329999999999998,1,0.83108,day5,0.67948,NA
heavy,mono,rep1,MRPS25,-0.065989,1,0.46825,day13,-2.0794,0.133088
heavy,mono,rep1,MRPS25,-0.065989,1,0.46825,day5,-0.048462,NA
heavy,mono,rep1,EIF2D,-0.11198,1,0.51576,day13,-0.17516,NA
heavy,mono,rep1,EIF2D,-0.11198,1,0.51576,day5,-1.7595,0.256112
heavy,mono,rep1,PPIF,-0.043176,1,0.32813,day13,1.6106,NA
heavy,mono,rep1,PPIF,-0.043176,1,0.32813,day5,-0.061734,NA
heavy,mono,rep1,RNMT,0.0054501,1,0.76549,day13,-2.1182,0.120882
heavy,mono,rep1,RNMT,0.0054501,1,0.76549,day5,-0.066494,NA
heavy,mono,rep1,APOBEC3D,-0.059705,1,0.33682,day13,1.6576,NA
heavy,mono,rep1,APOBEC3D,-0.059705,1,0.33682,day5,0.066653,NA
heavy,mono,rep1,HNRNPAB,0.049036,1,0.76897,day13,1.3806,NA
heavy,mono,rep1,HNRNPAB,0.049036,1,0.76897,day5,-0.15309,0.529677
heavy,mono,rep1,GEMIN2,0.025001,1,0.7678,day13,-0.98768,0.200873
heavy,mono,rep1,GEMIN2,0.025001,1,0.7678,day5,0.13017,NA
heavy,mono,rep1,GRSF1,-0.0049617,1,0.79103,day13,-0.10886,NA
heavy,mono,rep1,GRSF1,-0.0049617,1,0.79103,day5,1.0972,NA
heavy,mono,rep1,RALYL,0.02622,1,0.76876,day13,1.3363,NA
heavy,mono,rep1,RALYL,0.02622,1,0.76876,day5,0.35792,NA
heavy,mono,rep1,ACTN4,0.013797,1,0.77002,day13,1.5011,NA
heavy,mono,rep1,ACTN4,0.013797,1,0.77002,day5,0.47779,NA
heavy,mono,rep1,METTL4,0.0036321,1,0.77088,day13,1.513,NA
heavy,mono,rep1,METTL4,0.0036321,1,0.77088,day5,-0.032633,NA
heavy,mono,rep1,RNASE13,0.05162,1,0.77104,day13,-0.8571,0.384305
heavy,mono,rep1,RNASE13,0.05162,1,0.77104,day5,-0.87983,0.404235
heavy,mono,rep1,PIM1,-0.032159,1,0.52545,day13,1.4031,NA
heavy,mono,rep1,PIM1,-0.032159,1,0.52545,day5,0.50425,NA
heavy,mono,rep1,ELP4,-0.0077217,1,0.65681,day13,-1.6509,0.149836
heavy,mono,rep1,ELP4,-0.0077217,1,0.65681,day5,0.40703,NA
heavy,mono,rep1,PPIL3,0.040693,1,0.77333,day13,0.71382,NA
heavy,mono,rep1,PPIL3,0.040693,1,0.77333,day5,0.63976,NA
heavy,mono,rep1,MRPL54,0.038697,1,0.7742,day13,-0.42093,NA
heavy,mono,rep1,MRPL54,0.038697,1,0.7742,day5,0.6717,NA
heavy,mono,rep1,MTRF1,-0.011791,1,0.65593,day13,0.2467,NA
heavy,mono,rep1,MTRF1,-0.011791,1,0.65593,day5,-0.25442,0.475382
heavy,mono,rep1,MRPL11,-0.12597,1,0.46973,day13,-0.64772,NA
heavy,mono,rep1,MRPL11,-0.12597,1,0.46973,day5,-0.17614,NA
heavy,mono,rep1,BRD2,-0.0044883,1,0.63501,day13,0.98007,NA
heavy,mono,rep1,BRD2,-0.0044883,1,0.63501,day5,0.12672,NA
heavy,mono,rep1,DZIP1L,-0.033333,1,0.72994,day13,0.71362,NA
heavy,mono,rep1,DZIP1L,-0.033333,1,0.72994,day5,-0.83143,NA
heavy,mono,rep1,MRPS18B,0.024653,1,0.77742,day13,-0.45065,NA
heavy,mono,rep1,MRPS18B,0.024653,1,0.77742,day5,0.093144,NA
heavy,mono,rep1,EPB41,-0.06953,1,0.4334,day13,0.84787,NA
heavy,mono,rep1,EPB41,-0.06953,1,0.4334,day5,0.48241,NA
heavy,mono,rep1,RPP21,-0.10843,1,0.47624,day13,-0.97683,0.210334
heavy,mono,rep1,RPP21,-0.10843,1,0.47624,day5,0.1912,NA
heavy,mono,rep1,AEN,-0.034356,1,0.84897,day13,0.22428,NA
heavy,mono,rep1,AEN,-0.034356,1,0.84897,day5,0.078489,NA
