sgrna,sample_name,rep1,rep2
DDX10_1_2,heavy,-0.95866,-0.91439
RPS27A_4_1,heavy,-1.8059,-2.4276
TCP1_2_3,heavy,-1.4655,-1.6736
PSMC1_1_2,heavy,-0.91897,-0.96612
NOL6_1_2,heavy,-0.6815,-0.63594
YTHDC1_3_4,heavy,-0.59477,-0.41335
KARS1_2_3,heavy,-0.52488,-0.50223
EIF3B_1_2,heavy,-1.1244,-1.2054
UTP11_3_4,heavy,-1.3479,-0.66973
NFS1_4_1,heavy,-0.67508,-0.59936
ZCCHC8_3_4,heavy,-0.53182,-0.63783
BUD23_2_3,heavy,-0.68433,-0.75163
RSL1D1_4_1,heavy,-0.75928,-0.52065
XRCC5_3_4,heavy,-0.59812,-0.44912
SFSWAP_3_4,heavy,0.39331,0.36499
RPS11_1_2,heavy,-1.6006,-2.3919
OLA1_2_3,heavy,0.27004,0.23339
CARS1_2_3,heavy,-0.74991,-0.61016
EIF3C_1_2,heavy,-1.4432,-1.3287
EIF6_4_1,heavy,-3.3925,-3.1257
EIF3A_4_1,heavy,-0.98115,-1.064
DKC1_4_1,heavy,-0.77866,-0.67573
BMS1_1_2,heavy,-0.50667,-0.48791
DDX39B_1_2,heavy,-0.6418,-0.46993
EEF2_4_1,heavy,0.43075,0.26385
CNOT1_1_2,heavy,-0.71672,-0.9082
TSR2_1_2,heavy,-0.43491,-0.41107
WDR43_3_4,heavy,-1.7075,-1.463
PABPN1_2_3,heavy,1.602,0.79414
GSPT1_3_4,heavy,-0.5189,-0.52194
RPS15_1_2,heavy,-1.2736,-1.1787
WDR5_4_1,heavy,-0.577,-0.52863
NUP93_3_4,heavy,-0.9447,-0.83094
DYNC1I2_1_2,heavy,-0.468,-0.36794
PSMC1_3_4,heavy,-0.62034,-0.73325
HEATR1_3_4,heavy,-0.67992,-0.85432
BUD23_3_4,heavy,-0.74482,-0.95289
MDC1_4_1,heavy,-1.9151,-1.1109
TRUB2_4_1,heavy,-0.50533,-0.71341
EIF2S3_4_1,heavy,-1.1451,-0.95403
PSMC2_4_1,heavy,-1.5831,-1.5203
UTP15_1_2,heavy,-0.91955,-1.1467
RPS21_4_1,heavy,-0.84486000000000006,-0.57921
PRPF19_2_3,heavy,-0.59006,-0.48494
NOP2_1_2,heavy,-1.9995,-2.3566
RPL23_3_4,heavy,-2.401,-1.5127
SYF2_2_3,heavy,-0.36607,-0.37735
LAS1L_2_3,heavy,-0.5111,-0.43519
POP5_4_1,heavy,-0.49883,-0.55482
CNOT1_3_4,heavy,-0.67045,-0.86419
U2AF2_3_4,heavy,-1.6245,-0.64477
DCAF13_2_3,heavy,-0.87253,-0.71496
UTP14A_1_2,heavy,-0.44613,-0.37999
RPS12_1_2,heavy,-1.038,-1.1571
RPLP1_4_1,heavy,-1.7951,-1.7649
ABT1_1_2,heavy,-0.6786,-0.73794
LARP7_3_4,heavy,0.38883,0.19549
RPS4X_4_1,heavy,-1.0866,-1.5973
FTSJ3_4_1,heavy,-1.0169,-1.1661
SUPT6H_1_2,heavy,0.78947,0.36364
RPS29_1_2,heavy,-0.91555,-0.8007
IMP3_4_1,heavy,-0.83523,-0.88379
DDX10_4_1,heavy,-1.5827,-1.7811
WDR5_2_3,heavy,-0.70843,-0.95308
TUBB_3_4,heavy,-0.71887,-0.72204
BRF1_3_4,heavy,-2.176,-2.3922
PHB1_4_1,heavy,-0.51252,-0.64769
IMP4_3_4,heavy,-0.93031,-1.154
ABCF1_2_3,heavy,-0.98336,-1.0317
RPS29_4_1,heavy,-1.7426,-2.0762
UTP11_1_2,heavy,-0.90051,-0.78186
CCT2_3_4,heavy,-0.9392,-0.99311
RPS15A_2_3,heavy,-1.2504,-0.87596
DDX24_1_2,heavy,-1.5166,-1.3687
EIF2B3_1_2,heavy,-0.64167,-0.65508
URB2_4_1,heavy,-1.119,-1.3524
RPS2_4_1,heavy,-1.8809,-1.4188
ISCU_1_2,heavy,-0.74255,-0.92912
RPS25_2_3,heavy,-0.72702,-0.84519
NOLC1_3_4,heavy,-0.52301,-0.56749
ZRANB2_2_3,heavy,0.39626,0.1559
PSMD7_2_3,heavy,-0.98029,-0.76627
RRP9_3_4,heavy,-0.54823,-0.37695
CCT7_2_3,heavy,-1.8326,-1.0634
CCDC86_4_1,heavy,-0.61779,-0.59416
IMP4_1_2,heavy,-0.75035,-0.65439
TBL3_4_1,heavy,-0.60584,-0.56503
CPSF3_2_3,heavy,0.72618,0.39992
PDS5A_4_1,heavy,-0.38559,-0.42049
RPS27A_1_2,heavy,-1.5057,-1.6187
FCF1_3_4,heavy,-0.66832,-0.88281
CPSF3_3_4,heavy,0.76344,0.37548
RBM19_2_3,heavy,-0.43564,-0.43306
RCL1_1_2,heavy,-0.56646,-0.3251
EIF3E_3_4,heavy,-1.1663,-0.71895
PNO1_3_4,heavy,-0.73201,-0.78268
DDX51_4_1,heavy,-1.4237,-0.90711
RPS10_4_1,heavy,-1.0316,-1.1024
EXOSC3_2_3,heavy,-0.40171,-0.45519
IMP3_3_4,heavy,-0.63521,-0.78718
BRF1_4_1,heavy,-0.85417,-0.95002
RAN_2_3,heavy,-1.3226,-1.3615
RPS2_2_3,heavy,-0.78386,-0.8161
CNOT3_3_4,heavy,-0.36092,-0.1876
NAA50_3_4,heavy,-0.59781,-0.55464
NCBP1_3_4,heavy,0.50931,0.78134
RRP36_4_1,heavy,-0.58491,-0.58797
METTL25B_1_2,heavy,-0.76715,-0.59817
RRS1_2_3,heavy,-1.7674,-0.91715
NVL_1_2,heavy,-0.43837,-0.35175
RCL1_4_1,heavy,-0.56819,-0.48758
NCL_2_3,heavy,-1.2609,-1.4962
HARS1_3_4,heavy,-0.56013,-0.34427
NAT10_1_2,heavy,-0.56566,-0.45788
COPB1_1_2,heavy,-1.0761,-0.94411
RIOK2_2_3,heavy,-0.54476,-0.43611
MRPL45_3_4,heavy,-0.29395,-0.43254
EBNA1BP2_3_4,heavy,-3.0284,-2.7136
EXOSC2_3_4,heavy,-0.6077,-0.46461
CDV3_1_2,heavy,0.33019,0.21525
EIF3G_4_1,heavy,-0.938,-1.196
RRP12_2_3,heavy,-0.7571,-0.75455
DNAJA1_3_4,heavy,1.4119,1.3578
GUF1_4_1,heavy,-0.27021,-0.21243
RPL39_3_4,heavy,-1.0577,-0.64932
FXR2_4_1,heavy,-0.42382,-0.19092
ZCCHC9_3_4,heavy,-1.0404,-0.87361
IARS2_4_1,heavy,-0.63405,-0.73961
PSMD7_4_1,heavy,-3.007,-2.7508
GNL3_3_4,heavy,-0.67247,-1.0466
MARS1_2_3,heavy,-0.41021,-0.46059
PRPF38A_2_3,heavy,0.44843,0.030255
RPS18_2_3,heavy,-2.0785,-3.1467
CCT6A_2_3,heavy,-0.75006,-0.78508
RRP9_4_1,heavy,-1.0668,-0.6362
NOL6_4_1,heavy,-0.99235,-0.63306
RPS18_4_1,heavy,-1.6094,-2.6025
CARS1_3_4,heavy,-0.69123,-0.7554
EIF1AX_2_3,heavy,0.35021,0.3452
NOP58_3_4,heavy,-2.9744,-2.9229
RPS3A_2_3,heavy,-2.4131,-2.4251
PHB1_2_3,heavy,-0.90401,-0.86117
STXBP1_3_4,heavy,-1.9032,-1.2151
EIF2B3_4_1,heavy,-0.65748,-0.64969
DDX56_3_4,heavy,-1.7797,-1.6702
DDX18_2_3,heavy,-0.67818,-0.76398
ZC3H18_4_1,heavy,0.32896,0.25521
TMA16_4_1,heavy,-1.4912,-1.2527
SPTAN1_2_3,heavy,-0.51129,-0.61818
RPS17_2_3,heavy,-0.90252,-0.98496
PWP2_1_2,heavy,-1.1698,-0.46145
SERPINH1_1_2,heavy,0.39192,0.35007
RPS21_2_3,heavy,-1.294,-1.4615
SRRT_4_1,heavy,0.60661,0.52249
HEATR1_2_3,heavy,-0.65246,-0.61241
ATP5F1A_2_3,heavy,-0.81428,-0.46477
RPS15_2_3,heavy,-2.0413,-1.5919
POP1_2_3,heavy,-0.79049,-0.83046
RPS27_1_2,heavy,-0.53793,-0.6675
PNISR_4_1,heavy,0.4538,0.26571
METAP2_3_4,heavy,0.32651,0.2263
RRP7A_4_1,heavy,-0.52797,-0.215
CDKN2A_4_1,heavy,-0.43832,-0.57367
METTL1_4_1,heavy,0.30499,0.12102
DAZAP1_3_4,heavy,-0.55111,-0.64231
WDR75_2_3,heavy,-0.44811,-0.50779
NGDN_2_3,heavy,-0.68519,-0.76095
EIF2B5_1_2,heavy,-0.74063,-0.99223
SF3B3_4_1,heavy,1.105,-0.0045322
PSMD6_2_3,heavy,-0.68748,-0.77605
RPL30_3_4,heavy,-1.1242,-1.0656
EBNA1BP2_4_1,heavy,-2.8597,-1.498
TARS1_3_4,heavy,-0.39152,-0.25454
DHX9_2_3,heavy,-0.61489,-1.1114
FNDC3A_1_2,heavy,-0.41121,-0.33975
EIF4G1_4_1,heavy,-0.74418,-0.75106
PSMD6_4_1,heavy,-0.76731,-0.67194
DCTN2_1_2,heavy,1.3077,0.63097
RPS15A_1_2,heavy,-2.0412,-1.6776
PELP1_1_2,heavy,-0.73219,-0.73741
PAICS_3_4,heavy,0.22858,0.23364
EIF5B_3_4,heavy,-0.32807,-0.15643
NOC3L_3_4,heavy,-0.93424,-1.3704
EIF3F_1_2,heavy,-0.57399,-0.48593
TTF2_2_3,heavy,0.37609,0.16184
DHX35_1_2,heavy,0.32773,0.24412
EXOSC2_2_3,heavy,-0.45606,-0.46028
HSPA9_3_4,heavy,-0.97576,-0.97726
NUP93_2_3,heavy,-0.3457,-0.44804
SAMHD1_4_1,heavy,0.60632,0.26471
GTF2F1_2_3,heavy,0.31397,0.2887
THOC7_1_2,heavy,0.29609,0.16078
NUP153_2_3,heavy,0.35385,0.16292
RPS27_3_4,heavy,-1.2885,-0.94368
CXORF23_1_2,heavy,-0.4541,-0.40022
NOC3L_1_2,heavy,-0.92293,-0.82343
H4C5_1_2,heavy,-0.94493,-1.1282
NCBP1_4_1,heavy,0.5005,0.059276
CCDC137_2_3,heavy,-0.40661,-0.24544
URM1_4_1,heavy,-0.315,-0.21868
EIF3A_3_4,heavy,-1.4513,-0.70853
TUBGCP3_4_1,heavy,-0.90503,-0.59468
GPATCH8_4_1,heavy,0.34378,0.29074
DDX21_2_3,heavy,-0.50494000000000006,-0.34258
SUPT6H_2_3,heavy,0.56559,0.20841
WDR75_1_2,heavy,-1.1575,-1.1836
TPX2_4_1,heavy,-0.95053,-1.5345
PSMB1_4_1,heavy,-0.69495,-0.7375
GTF2E2_2_3,heavy,1.2786,0.42584
H4C8_1_2,heavy,-0.49473,-0.48182
TUBA1B_4_1,heavy,-0.52662,-0.53189
PSMC4_1_2,heavy,-1.394,-1.9081
BAZ2B_3_4,heavy,-0.82679,-0.74566
FAM32A_2_3,heavy,0.29563,0.078269
PA2G4_4_1,heavy,-0.42968,-0.29417
HSPA1B_2_3,heavy,0.38017,0.47736
LSM5_2_3,heavy,1.0373000000000001,1.1951
EIF3I_1_2,heavy,-0.75611,-1.1928
RPP30_3_4,heavy,-0.63398,-0.72884
AGO2_1_2,heavy,0.37175,0.24635
RPS19_2_3,heavy,-2.2935,-2.4495
IMP4_2_3,heavy,-1.5272,-1.0675
EIF1AX_3_4,heavy,0.37973,0.41916
NUP93_4_1,heavy,-0.88253,-0.57295
ISG20L2_1_2,heavy,-2.487,-2.1948
RRP7A_2_3,heavy,-0.43542,-0.41129
RIOK2_4_1,heavy,-1.2118,-0.82554
NIFK_3_4,heavy,-0.48139,-0.55763
FUBP3_2_3,heavy,-0.35635,-0.25561
TENT5A_1_2,heavy,0.33348,0.020755
PSMA4_1_2,heavy,-0.85263,-1.1133
SFPQ_3_4,heavy,-1.1961,-0.055694
LSM4_1_2,heavy,0.47366,0.39462
CRKL_4_1,heavy,1.3438,0.58922
RRP9_2_3,heavy,-0.43593,-0.63637
GAS2_2_3,heavy,-0.7008,-0.879
NOL10_4_1,heavy,-0.43941,-0.22919
PSMA1_1_2,heavy,-0.63163,-0.7256
SRPRA_3_4,heavy,-1.4329,-1.0761
HNRNPL_2_3,heavy,-0.2861,-0.3227
HERC5_4_1,heavy,0.26396,0.058357
VARS2_4_1,heavy,0.53625,0.31125
RSRC1_1_2,heavy,0.42094,0.27006
PSMA3_1_2,heavy,-1.1653,-1.4975
HNRNPL_3_4,heavy,-0.38945,-0.1682
RIOK3_3_4,heavy,-0.47944,-0.66076
NGDN_3_4,heavy,-0.60542,-0.75529
NARS1_1_2,heavy,-0.69149,-0.50024
NOP58_1_2,heavy,-1.2534,-1.2422
RPL10A_1_2,heavy,-0.83472,-0.91426
RIOK3_2_3,heavy,-0.42998,-0.4844
WDR46_2_3,heavy,-0.42899,-0.53637
ZNHIT6_4_1,heavy,-0.35447,-0.37534
MSN_4_1,heavy,0.43861,0.28414
NCBP2_3_4,heavy,0.30947,0.33834
NUP98_4_1,heavy,-1.1198,-1.1611
EIF3E_2_3,heavy,-0.61265,-0.35663
EXOSC2_1_2,heavy,-1.0887,-0.81627
PSMD7_3_4,heavy,-0.67697,-0.57108
RPS23_3_4,heavy,-1.3177,-1.6225
THOC6_2_3,heavy,0.52444,0.23321
CDV3_4_1,heavy,0.24715,0.26155
CORO1A_4_1,heavy,0.58705,-0.18428
SUPT16H_2_3,heavy,0.83914,-0.34656
TSR1_1_2,heavy,-0.59312,-0.6423
SPATS2_4_1,heavy,0.61108,0.47305
NOP10_3_4,heavy,-0.64216,-0.43522
CCT4_4_1,heavy,-1.1714,-0.78457
TCP1_4_1,heavy,-1.5649,-1.8574
DNM1_2_3,heavy,-0.44233,-0.33661
TRUB2_2_3,heavy,-0.4408,-0.25464
PNO1_1_2,heavy,-0.55222,-0.5149
DDX49_1_2,heavy,-0.49401,-0.46146
RBMXL1_1_2,heavy,0.32667,0.16484
NGDN_4_1,heavy,-0.59441,-0.59859
POP1_1_2,heavy,-0.28681,-0.25795
RRP1_3_4,heavy,-0.83686,-1.1479
FDPS_1_2,heavy,-1.8558,-1.798
ATP5F1A_1_2,heavy,-0.87439,-0.73388
PDCD4_2_3,heavy,0.36568,0.19953
URB1_1_2,heavy,-0.46336,-0.76784
POLR1G_1_2,heavy,-0.76236,-0.92625
NMT1_4_1,heavy,1.3625,1.1534
RRP8_4_1,heavy,-0.64022,-0.74048
NOC4L_2_3,heavy,-0.37105,-0.23944
HSPA9_2_3,heavy,-0.56298,-0.5794
CNOT3_4_1,heavy,-0.71204,-0.47439
DUS1L_4_1,heavy,0.36321,0.5258
GSPT1_2_3,heavy,-0.65915,-0.42698
PLRG1_1_2,heavy,0.23127,0.20059
CACTIN_2_3,heavy,-0.33675,-0.22492
SNRPD2_4_1,heavy,0.37677,0.18956
DCAF13_1_2,heavy,-0.89006,-0.90582
THUMPD1_4_1,heavy,0.29599,0.13336
PWP2_3_4,heavy,-1.05,-0.8047
NARS1_3_4,heavy,-0.42323,-0.48053
PSMC4_4_1,heavy,-2.296,-1.761
GRB2_2_3,heavy,0.33107,0.29882
PARP12_4_1,heavy,1.1351,0.46726
SMG7_2_3,heavy,-0.51956,-0.68195
DDX60_2_3,heavy,0.4576,0.064441
SUPT16H_3_4,heavy,-0.65241,-0.57433
RPL41_2_3,heavy,-0.45136,-0.40759
THOC1_1_2,heavy,0.56076,-0.4218
SKIC2_4_1,heavy,0.52198,0.37295
RPS17_3_4,heavy,-1.1694,-1.7537
NDRG1_2_3,heavy,0.26115,0.15464
LAGE3_1_2,heavy,0.32181,0.22811
DDX51_2_3,heavy,-1.0094,-1.3296
MYBBP1A_4_1,heavy,-0.73392,-0.55111
DIMT1_2_3,heavy,-0.53201,-0.22882
EIF2B5_4_1,heavy,-0.4845,-0.43602
RPL12_1_2,heavy,-1.453,-1.0541
MTPAP_2_3,heavy,-0.43799,-0.21469
APOBEC1_3_4,heavy,-0.91576,-0.84231
BMS1_3_4,heavy,-0.35176,-0.53191
EIF2B4_2_3,heavy,-0.62477,-0.79877
MYO18A_2_3,heavy,0.29801,0.29376
GSPT2_4_1,heavy,-0.34138,-0.10492
ROR2_1_2,heavy,-0.36399,-0.065206
RPS12_2_3,heavy,-0.37717,-0.38786
PPIE_1_2,heavy,0.45496,0.022675
EIF3A_1_2,heavy,-0.53496,-0.32942
ENDOV_4_1,heavy,-0.56607,-0.74951
UBAP2L_1_2,heavy,0.25835,0.18737
NGRN_4_1,heavy,0.30511,0.47178
PSMC2_2_3,heavy,-1.4384,-1.5372
RAD1_3_4,heavy,0.39982,0.2774
NOL11_1_2,heavy,-0.48698,-0.65649
PC_4_1,heavy,0.5778,-0.1082
ZC3H7B_3_4,heavy,0.203,0.16652
DIMT1_1_2,heavy,-1.3264,-1.4015
TPD52L2_3_4,heavy,0.32503,0.17601
KRR1_4_1,heavy,-0.5275,-0.93171
CCDC86_2_3,heavy,-0.46765,-0.30334
WDR3_2_3,heavy,-0.60315,-0.39936
TENT5A_4_1,heavy,0.35125,0.23947
PSMA1_2_3,heavy,-0.71814,-0.68053
DDX31_4_1,heavy,-0.73908,-0.55274
GUF1_2_3,heavy,-0.37077,-0.22861
DKC1_3_4,heavy,-0.4379,-0.46589
PSMD11_4_1,heavy,-0.88859,-0.54684
KHDC1L_1_2,heavy,0.20213,0.27395
EIF5B_2_3,heavy,-0.46331,-0.34887
SNRPG_4_1,heavy,1.3195,0.08156
RPP30_4_1,heavy,-0.61004,-0.61288
NOP56_1_2,heavy,-1.1157,-0.74454
APOBEC3H_1_2,heavy,0.4924,0.20295
SCAMP2_2_3,heavy,0.26427,0.27454
DDX55_3_4,heavy,-0.85913,-0.45848
UTP3_1_2,heavy,-1.6002,-1.0385
PTBP3_3_4,heavy,-0.33861,-0.33775
NSUN6_1_2,heavy,0.21973,0.16049
SART3_1_2,heavy,0.21143,0.15071
HSPA1A_3_4,heavy,0.20155,0.14514
EMG1_2_3,heavy,-0.60053,-0.41548
TUBA1B_1_2,heavy,-0.60089,-0.54361
NUDT21_1_2,heavy,0.30815,0.34621
NUCKS1_2_3,heavy,0.69337,0.22494
S100A16_1_2,heavy,0.3123,0.028107
PPIA_4_1,heavy,0.33485,0.1306
GAPDH_4_1,heavy,0.23289,0.13963
EEF2_2_3,heavy,0.48231,0.36122
RPL12_3_4,heavy,-1.0206,-1.2784
SRP54_3_4,heavy,-0.42999,-0.27009
FBP2_3_4,heavy,-0.69142,-0.74479
RDM1_4_1,heavy,-0.45283,-0.35115
BCCIP_4_1,heavy,-0.21787,-0.29585
DNTTIP2_2_3,heavy,-0.49558,-0.5546
TNPO3_3_4,heavy,-0.7469,-0.76046
EIF2B2_2_3,heavy,-1.3109,-1.1645
URM1_2_3,heavy,-0.28806,-0.23008
NOL6_2_3,heavy,-0.57995,-0.71138
EIF2S1_2_3,heavy,-0.96843,-0.79791
RPS27A_2_3,heavy,-0.50474,-0.47999000000000003
WDR75_4_1,heavy,-0.87586,-0.37339
DNAJC17_2_3,heavy,0.37147,0.28307
ETF1_1_2,heavy,-1.1928,-1.0194
IPO8_1_2,heavy,0.23249,0.1725
RPS10_3_4,heavy,-1.8624,-2.2845
AFF1_2_3,heavy,0.45989,0.30356
EIF1AY_1_2,heavy,0.38618,0.43531
EIF3D_2_3,heavy,-0.68557,-0.79113
TUBA1B_2_3,heavy,-0.44978,-0.5607
RAN_1_2,heavy,-0.69973,-1.1285
NXT1_2_3,heavy,0.59198,0.30755
SUPT6H_3_4,heavy,0.47938,0.48754
GEMIN5_2_3,heavy,0.2309,-0.018562
DLX5_2_3,heavy,-0.22998,-0.21527
SF3B2_4_1,heavy,-2.3493,-0.52299
EIF2B3_3_4,heavy,-0.43658,-0.45884
EXOSC8_4_1,heavy,-0.43485,-0.33073
U2AF2_1_2,heavy,0.5582,0.46651
IFI16_1_2,heavy,0.24487,0.15243
RPRD2_4_1,heavy,0.22671,0.13554
SRSF11_4_1,heavy,0.44843,0.11247
RBFOX3_1_2,heavy,0.24701,0.17232
ILF3_4_1,heavy,0.62662,0.669
SLC4A1AP_4_1,heavy,0.42604,0.29029
CPSF4_2_3,heavy,1.167,-0.13133
UTP15_2_3,heavy,-0.37122,-0.20396
UBTF_3_4,heavy,-0.49635,-0.61244
PSMB1_2_3,heavy,-0.34537,-0.38628
APOBEC1_4_1,heavy,0.49913,-0.028752
PNISR_2_3,heavy,0.2857,0.20208
CPSF4_3_4,heavy,0.20508,0.14451
NOL6_3_4,heavy,-0.29762,-0.37144
PELO_4_1,heavy,-0.49178,-0.5395
EIF2B5_3_4,heavy,-1.0631,-0.84885
PELP1_3_4,heavy,-0.8499,-0.57455
PDAP1_2_3,heavy,0.26584,0.20922
SBDS_4_1,heavy,0.27143,0.2831
HSPB1_2_3,heavy,0.28554,0.16782
NUDT3_1_2,heavy,0.22026,0.12307
EEF2_1_2,heavy,0.29931,0.31225
RNASE8_2_3,heavy,0.21235,0.22588
MTO1_3_4,heavy,0.40914,0.24645
INTS2_4_1,heavy,-0.35073,-0.2742
NARS1_4_1,heavy,-0.71458,-0.62783
NOC4L_1_2,heavy,-0.23724,-0.26722
HEXIM1_4_1,heavy,-0.32479,-0.21025
CDK13_1_2,heavy,0.41268,0.40184
GDI2_2_3,heavy,0.39835,0.061745
HADHB_4_1,heavy,0.26292,0.17681
PABPC4L_2_3,heavy,1.0515,0.18866
UTP18_4_1,heavy,-0.54789,-0.51206
MARS1_3_4,heavy,-0.50182,-0.22304
FBP2_2_3,heavy,-0.31121,-0.21845
EEF2_3_4,heavy,0.36076,0.45087
EIF4A1_2_3,heavy,-0.59473,-0.70595
CELF5_1_2,heavy,0.21164,0.10945
KRR1_3_4,heavy,-0.77057,-0.90174
RPS13_2_3,heavy,-2.3325,-2.4817
CLASRP_1_2,heavy,0.42011,0.047443
YBX3_1_2,heavy,0.49431,0.029928
KHDC1_2_3,heavy,0.30451,0.32691
HARS1_4_1,heavy,-1.5115,-0.69879
SPEN_2_3,heavy,0.24854,0.27635
ZNF622_4_1,heavy,-0.74968,-1.0076
CTIF_3_4,heavy,-0.35256,-0.35891
MRRF_3_4,heavy,-0.21948,-0.22793
KRAS_3_4,heavy,0.42735,0.3194
MRTO4_3_4,heavy,-1.2125,-1.7054
CHMP2A_3_4,heavy,0.43731,0.39127
RARS1_1_2,heavy,-0.59484,-0.40522
EIF2B4_1_2,heavy,-0.82891,-0.33708
TPR_2_3,heavy,0.37729,0.25141
MAT1A_2_3,heavy,0.29083,0.093153
NSA2_2_3,heavy,-1.8551,-1.7513
PRPF40B_4_1,heavy,-0.39076,-0.0496
WDR75_3_4,heavy,-1.2291,-1.3396
PRIM1_2_3,heavy,-0.54172,-0.57226
WDR3_1_2,heavy,-0.48144,-0.08655
RBM19_3_4,heavy,-0.72287,-0.51676
USP14_3_4,heavy,-0.50045,-0.61108
RPP25L_1_2,heavy,-0.43305,-0.49709
HNRNPUL2_3_4,heavy,1.0022,-0.22023
KARS1_1_2,heavy,-0.33241,-0.36655
IMP3_2_3,heavy,-0.65475,-0.73378
EIF2S1_3_4,heavy,-0.73017,-0.32061
POP5_2_3,heavy,-0.33964,-0.452
TRMT61A_1_2,heavy,0.30117,0.16655
LGALS1_2_3,heavy,0.19971,0.092151
ZNF598_3_4,heavy,0.2118,0.133
RPL29_2_3,heavy,-0.9365,-0.42771
EIF2S1_1_2,heavy,-0.78004,-1.0822
GEMIN6_4_1,heavy,0.61229,0.37575
ASS1_2_3,heavy,-0.37011,-0.27014
THOC5_4_1,heavy,0.38236,0.18973
SRSF2_4_1,heavy,0.40344,0.3121
RBM25_2_3,heavy,0.31885,0.24087
ABCE1_2_3,heavy,-0.39803,-0.14732
SAP30BP_4_1,heavy,0.38638,0.26621
TBL3_1_2,heavy,-0.45885,-0.43789
UBTF_1_2,heavy,-1.1682,-1.1186
CMTR1_2_3,heavy,0.25397,0.16554
REXO2_3_4,heavy,-0.20281,-0.18769
ASS1_4_1,heavy,-0.6656,-0.2718
MFAP1_3_4,heavy,0.52284,0.21002
IPO7_1_2,heavy,-0.65011,-0.36522
DARS1_2_3,heavy,-0.3812,-0.31282
SAP130_3_4,heavy,0.21364,0.12798
MARS1_4_1,heavy,-0.40055,-0.34679
ZNF598_4_1,heavy,0.19295,0.21238
CARHSP1_4_1,heavy,0.49651,-0.0074562
MRPS22_3_4,heavy,-0.42127,-0.44194
CCDC124_2_3,heavy,0.19531,0.093475
RCL1_3_4,heavy,-0.4013,-0.14267
LAMA2_1_2,heavy,0.35137,0.22181
PRPF4B_2_3,heavy,0.22569,0.21158
LARS2_1_2,heavy,0.24027,0.10239
PSMB2_4_1,heavy,-0.87683,-0.80389
GTPBP3_1_2,heavy,0.28308,0.15072
RIOK3_4_1,heavy,-0.33133,-0.22591
SF3B5_1_2,heavy,0.49452,0.63314
RPL13A_2_3,heavy,-0.40356,-0.56705
PSMA2_3_4,heavy,-0.58704,-0.546
MTRF1L_1_2,heavy,0.25996,0.10046
EIF2S3_1_2,heavy,-0.90464,-0.95384
YTHDC1_4_1,heavy,-0.35501,-0.49479
ELP2_3_4,heavy,-0.27285,-0.0887
NAP1L1_4_1,heavy,-0.35762,-0.28637
RNASEH2A_3_4,heavy,0.65021,0.27929
SMAD7_4_1,heavy,-0.27431,-0.27798
RPP38_1_2,heavy,-0.33807,-0.14703
RIMS1_3_4,heavy,0.34195,0.40414
MARS1_1_2,heavy,-0.51109,-0.15344
UBTF_4_1,heavy,-0.57976,-0.5645
NAA15_4_1,heavy,0.35936,-0.060524
AARS1_3_4,heavy,-0.32286,-0.31452
PSMB3_4_1,heavy,-2.0824,-2.057
XRCC5_1_2,heavy,-0.36349,-0.32448
SIDT1_2_3,heavy,0.34358,0.13465
RPS4X_2_3,heavy,-0.65521,-0.3819
DDX18_4_1,heavy,-0.65188,-1.1533
RPL12_2_3,heavy,-1.9362,-1.4713
DDX19A_4_1,heavy,-0.39818,-0.48904
TCERG1_4_1,heavy,0.62134,0.46901
AKAP8L_1_2,heavy,0.25302,0.20297
PUSL1_1_2,heavy,-0.36975,-0.13214
EIF3E_4_1,heavy,-0.57811,-0.63697
IARS1_2_3,heavy,-0.48384,-0.34924
NOL11_4_1,heavy,-0.35924,-0.37409
PPHLN1_2_3,heavy,0.27157,0.18138
ELP1_4_1,heavy,-0.66713,-0.59271
YWHAZ_1_2,heavy,0.33059,0.35602
RPS19BP1_3_4,heavy,-0.35571,-0.2495
ZYX_3_4,heavy,0.3203,0.23064
RBM22_1_2,heavy,0.37711,0.24366
NOL7_4_1,heavy,-0.27275,-0.016697
RPUSD2_1_2,heavy,0.18234,0.099601
RNGTT_2_3,heavy,0.27642,0.29171
GLE1_2_3,heavy,1.1689,0.45284
SCG3_2_3,heavy,0.2887,0.18926
UTP6_3_4,heavy,-0.37995,-0.36776
RPS8_3_4,heavy,-2.188,-2.515
RIOK1_3_4,heavy,-0.5234,-0.36112
HNRNPL_1_2,heavy,-0.43997000000000003,-0.5665
EEF1A2_2_3,heavy,0.2539,0.18361
AARS1_2_3,heavy,-0.3267,-0.23047
MRPL14_4_1,heavy,0.34702,0.011795
PDCD11_3_4,heavy,-0.47862,-0.39668
RRP12_3_4,heavy,-0.66417,-1.1515
AKAP8_4_1,heavy,0.56798,0.23408
HDLBP_4_1,heavy,1.2061,0.48211
U2AF2_2_3,heavy,0.29172,0.2011
PSMB2_2_3,heavy,-0.67923,-0.43944
PRPF18_2_3,heavy,0.37152,0.23449
ELAVL1_4_1,heavy,0.26556,0.12568
XRCC5_4_1,heavy,-0.67855,-0.67512
RPP21_4_1,heavy,-0.45277,-0.26646
EXOSC9_1_2,heavy,-0.62576,-0.18805
RPS26_4_1,heavy,-0.63814,-0.67136
C9ORF129_3_4,heavy,-0.2436,-0.25042
DDX42_3_4,heavy,0.17976,0.072637
DKC1_2_3,heavy,-0.5372,-0.58779
CSTF3_4_1,heavy,0.38715,0.21034
