gene,day,lfc,essential,n
CHERP,13,-1.5223,essential,785
CHERP,5,-0.16033,essential,785
CHGA,21,1.6191,non-essential,1401
CHGA,5,0.33051,non-essential,1401
CHGA,13,1.0773,non-essential,1401
CHMP2A,21,-2.2273,essential,785
CHMP2A,5,-0.21477,essential,785
CHMP2A,13,-0.60748,essential,785
CHMP4B,21,0.0068171,essential,785
CHMP4B,13,-0.20892,essential,785
CHMP4B,5,0.33858,essential,785
CHTOP,5,0.13153,non-essential,1401
CHTOP,13,0.92417,non-essential,1401
CHTOP,21,1.4572,non-essential,1401
CIAO1,21,-3.9861,essential,785
CIAO1,13,-1.7193,essential,785
CIAO1,5,-0.006449,essential,785
CILK1,5,0.1866,non-essential,1401
CILK1,21,1.4175,non-essential,1401
CILK1,13,0.96352,non-essential,1401
CIRBP,5,-0.26672,non-essential,1401
CIRBP,13,-0.012517,non-essential,1401
CIRBP,21,-0.23391,non-essential,1401
CISD1,5,0.061826,non-essential,1401
CISD1,13,1.0172,non-essential,1401
CISD1,21,1.5739,non-essential,1401
CISD2,5,0.25835,non-essential,1401
CISD2,13,1.742,non-essential,1401
CISD2,21,2.638,non-essential,1401
CKAP4,21,1.4746,non-essential,1401
CKAP4,13,1.1584,non-essential,1401
CKAP4,5,0.45059,non-essential,1401
CLASP2,13,0.86341,non-essential,1401
CLASP2,21,1.3174,non-essential,1401
CLASP2,5,0.033096,non-essential,1401
CLASRP,5,0.19954,essential,785
CLASRP,13,-0.47325,essential,785
CLASRP,21,-0.59972,essential,785
CLK1,5,0.32789,non-essential,1401
CLK1,13,1.4422,non-essential,1401
CLK1,21,2.2477,non-essential,1401
CLK2,5,-0.26682,essential,785
CLK2,13,-0.035329,essential,785
CLK2,21,0.28915,essential,785
CLK3,5,-0.15092,non-essential,1401
CLK3,13,0.011109,non-essential,1401
CLK3,21,-0.59482,non-essential,1401
CLK4,5,0.21572,non-essential,1401
CLK4,21,2.061,non-essential,1401
CLK4,13,1.3116,non-essential,1401
CLNS1A,21,-2.2892,essential,785
CLNS1A,13,-0.66594,essential,785
CLNS1A,5,0.11369,essential,785
CLP1,13,-5.0566,essential,785
CLP1,5,-0.82656,essential,785
CLP1,21,-4.073,essential,785
CLTC,21,-2.371,essential,785
CLTC,13,-0.43287,essential,785
CLTC,5,0.058955,essential,785
CMSS1,5,0.23118,non-essential,1401
CMSS1,21,1.0404,non-essential,1401
CMSS1,13,0.55698,non-essential,1401
CMTR1,21,-2.375,essential,785
CMTR1,13,-0.16149,essential,785
CMTR1,5,0.30373,essential,785
CMTR2,5,0.17032,non-essential,1401
CMTR2,21,1.1406,non-essential,1401
CMTR2,13,0.79475,non-essential,1401
CNBP,5,-0.14607,non-essential,1401
CNBP,13,0.048833,non-essential,1401
CNBP,21,0.78992,non-essential,1401
CNDP2,5,0.52912,non-essential,1401
CNDP2,13,2.0759,non-essential,1401
CNDP2,21,2.9796,non-essential,1401
CNN1,5,0.17833,non-essential,1401
CNN1,13,0.61546,non-essential,1401
CNN1,21,1.1091,non-essential,1401
CNN2,5,-0.16246,non-essential,1401
CNN2,13,0.82475,non-essential,1401
CNN2,21,1.1289,non-essential,1401
CNN3,5,0.23228,non-essential,1401
CNN3,13,1.3532,non-essential,1401
CNN3,21,2.1553,non-essential,1401
CNOT1,13,-2.8571,essential,785
CNOT1,21,-3.6638,essential,785
CNOT1,5,-0.19117,essential,785
CNOT10,5,-0.85538,non-essential,1401
CNOT10,13,-1.7809,non-essential,1401
CNOT10,21,-2.2185,non-essential,1401
CNOT11,21,-0.1045,non-essential,1401
CNOT11,5,0.11178,non-essential,1401
CNOT11,13,0.018031,non-essential,1401
CNOT2,13,-0.24024,non-essential,1401
CNOT2,21,0.23752,non-essential,1401
CNOT2,5,0.27766,non-essential,1401
CNOT3,21,-4.0021,essential,785
CNOT3,13,-2.9783,essential,785
CNOT3,5,-0.24769,essential,785
CNOT4,5,0.12952,non-essential,1401
CNOT4,13,0.81219,non-essential,1401
CNOT4,21,1.6297,non-essential,1401
CNOT6,21,1.0884,non-essential,1401
CNOT6,13,0.92903,non-essential,1401
CNOT6,5,0.17962,non-essential,1401
CNOT6L,21,0.7622,non-essential,1401
CNOT6L,5,0.19996,non-essential,1401
CNOT6L,13,0.60414,non-essential,1401
CNOT7,5,0.44953,non-essential,1401
CNOT7,21,1.4869,non-essential,1401
CNOT7,13,1.459,non-essential,1401
CNOT8,13,0.58797,non-essential,1401
CNOT8,5,0.027485,non-essential,1401
CNOT8,21,1.1658,non-essential,1401
CNOT9,5,-0.11526,non-essential,1401
CNOT9,21,0.59136,non-essential,1401
CNOT9,13,0.50846,non-essential,1401
CNP,21,0.78956,non-essential,1401
CNP,13,0.87774,non-essential,1401
CNP,5,0.22986,non-essential,1401
COA6,21,-4.2708,non-essential,1401
COA6,13,-0.99092,non-essential,1401
COA6,5,0.061804,non-essential,1401
COL14A1,5,0.43644,non-essential,1401
COL14A1,21,0.93998,non-essential,1401
COL14A1,13,1.0742,non-essential,1401
COPB1,5,-1.8526,essential,785
COPB1,13,-3.7588,essential,785
COPB1,21,-3.1176,essential,785
COPG1,5,-0.44913,essential,785
COPG1,21,-1.7802,essential,785
COPG1,13,-1.3588,essential,785
COPS2,13,-2.9937,essential,785
COPS2,21,-4.5331,essential,785
COPS2,5,0.14526,essential,785
COPZ1,5,-1.2107,essential,785
COPZ1,13,-4.1673,essential,785
COPZ1,21,-4.6948,essential,785
CORO1A,5,-0.066493,non-essential,1401
CORO1A,13,0.65892,non-essential,1401
CORO1A,21,1.2651,non-essential,1401
CPEB1,5,-0.39367,non-essential,1401
CPEB1,21,0.73056,non-essential,1401
CPEB1,13,0.77194,non-essential,1401
CPEB2,5,0.15209,non-essential,1401
CPEB2,21,2.1085,non-essential,1401
CPEB2,13,1.354,non-essential,1401
CPEB3,5,-0.1638,non-essential,1401
CPEB3,21,0.52452,non-essential,1401
CPEB3,13,0.37688,non-essential,1401
CPEB4,5,0.081528,non-essential,1401
CPEB4,13,1.1708,non-essential,1401
CPEB4,21,2.0523,non-essential,1401
CPLX2,21,0.87717,non-essential,1401
CPLX2,13,0.42362,non-essential,1401
CPLX2,5,0.24506,non-essential,1401
CPNE3,13,0.86064,non-essential,1401
CPNE3,5,0.078689,non-essential,1401
CPNE3,21,1.5938,non-essential,1401
CPSF1,5,-0.60251999999999994,essential,785
CPSF1,13,-3.0117,essential,785
CPSF1,21,-3.2535,essential,785
CPSF2,5,-0.22908,essential,785
CPSF2,13,-3.7945,essential,785
CPSF2,21,-3.5869,essential,785
CPSF3,5,-0.63964,essential,785
CPSF3,13,-4.1529,essential,785
CPSF3,21,-3.3095,essential,785
CPSF4,21,-3.5228,essential,785
CPSF4,13,-2.1398,essential,785
CPSF4,5,-0.15241,essential,785
CPSF4L,13,0.59142,non-essential,1401
CPSF4L,21,1.0091,non-essential,1401
CPSF4L,5,0.066595,non-essential,1401
CPSF6,13,-2.506,essential,785
CPSF6,21,-4.25,essential,785
CPSF6,5,-0.18363,essential,785
CPSF7,21,0.70318,non-essential,1401
CPSF7,5,0.18396,non-essential,1401
CPSF7,13,0.57732000000000006,non-essential,1401
CRKL,13,0.80456,essential,785
CRKL,21,1.4672,essential,785
CRKL,5,0.19929,essential,785
CRNKL1,21,-4.5461,essential,785
CRNKL1,5,-0.44195,essential,785
CRNKL1,13,-3.0344,essential,785
CRYAB,13,1.225,non-essential,1401
CRYAB,21,2.0162,non-essential,1401
CRYAB,5,0.39888,non-essential,1401
CRYZ,13,0.86609,non-essential,1401
CRYZ,21,1.5508,non-essential,1401
CRYZ,5,0.27017,non-essential,1401
CS,21,0.10358,non-essential,1401
CS,13,0.063658,non-essential,1401
CS,5,0.094363,non-essential,1401
CSDC2,13,0.75638,non-essential,1401
CSDC2,21,1.4394,non-essential,1401
CSDC2,5,0.086246,non-essential,1401
CSDE1,5,0.11554,non-essential,1401
CSDE1,13,0.021855,non-essential,1401
CSDE1,21,0.88666,non-essential,1401
CSE1L,21,-4.7759,essential,785
CSE1L,13,-4.4754,essential,785
CSE1L,5,-0.087978,essential,785
CSN2,5,-0.23315,non-essential,1401
CSN2,13,1.1557,non-essential,1401
CSN2,21,2.2139,non-essential,1401
CSNK1E,21,0.99729,non-essential,1401
CSNK1E,5,0.46912,non-essential,1401
CSNK1E,13,0.89169,non-essential,1401
CSRP1,5,-0.096688,non-essential,1401
CSRP1,13,0.65893,non-essential,1401
CSRP1,21,1.3513,non-essential,1401
CST6,5,0.050729,non-essential,1401
CST6,21,1.7256,non-essential,1401
CST6,13,1.0532,non-essential,1401
CSTB,5,-0.18867,non-essential,1401
CSTB,21,1.2664,non-essential,1401
CSTB,13,0.61179,non-essential,1401
CSTF1,13,-3.1507,essential,785
CSTF1,21,-3.751,essential,785
CSTF1,5,-0.182,essential,785
CSTF2,5,-0.2046,non-essential,1401
CSTF2,13,0.36786,non-essential,1401
CSTF2,21,0.43409,non-essential,1401
CSTF2T,5,-0.27747,non-essential,1401
CSTF2T,13,0.091111,non-essential,1401
CSTF2T,21,0.32967,non-essential,1401
CSTF3,13,-2.1072,essential,785
CSTF3,21,-3.1367,essential,785
CSTF3,5,0.11271,essential,785
CTIF,5,-0.048563,non-essential,1401
CTIF,13,0.74461,non-essential,1401
CTIF,21,1.2344,non-essential,1401
CTNNA1,5,-0.19072,non-essential,1401
CTNNA1,13,0.67775,non-essential,1401
CTNNA1,21,1.5184,non-essential,1401
CTNND1,21,2.491,non-essential,1401
CTNND1,13,1.6348,non-essential,1401
CTNND1,5,0.44894,non-essential,1401
CTTN,5,-0.019786,non-essential,1401
CTTN,13,0.72368,non-essential,1401
CTTN,21,1.4022,non-essential,1401
CTU1,21,-2.2227,essential,785
CTU1,13,-0.12002,essential,785
CTU1,5,0.41178,essential,785
CTU2,13,-1.3891,essential,785
CTU2,21,-4.3207,essential,785
CTU2,5,-0.18351,essential,785
CWC15,5,-0.17249,non-essential,1401
CWC15,13,-2.5289,non-essential,1401
CWC15,21,-2.7603,non-essential,1401
CWC22,13,-4.3021,essential,785
CWC22,21,-3.9949,essential,785
CWC22,5,-0.37583,essential,785
CWC25,21,-3.3256,non-essential,1401
CWC25,13,-4.2068,non-essential,1401
CWC25,5,-0.013867,non-essential,1401
CWC27,5,0.16518,non-essential,1401
CWC27,13,0.66808,non-essential,1401
CWC27,21,1.2895,non-essential,1401
CWF19L1,5,-0.21925,non-essential,1401
CWF19L1,21,-0.011507,non-essential,1401
CWF19L1,13,0.13421,non-essential,1401
CWF19L2,5,0.066974,essential,785
CWF19L2,13,-0.069918,essential,785
CWF19L2,21,0.18708,essential,785
CXORF23,5,-0.10542,non-essential,1401
CXORF23,13,0.71631,non-essential,1401
CXORF23,21,1.253,non-essential,1401
CXORF57,5,-0.3372,non-essential,1401
CXORF57,21,0.040686,non-essential,1401
CXORF57,13,-0.021846,non-essential,1401
CXXC5,5,0.19869,non-essential,1401
CXXC5,21,1.7734,non-essential,1401
CXXC5,13,1.1383,non-essential,1401
CYCS,21,-3.8575,essential,785
CYCS,5,-0.35539,essential,785
CYCS,13,-2.3995,essential,785
DALRD3,5,0.53509,non-essential,1401
DALRD3,13,1.3719,non-essential,1401
DALRD3,21,2.3028,non-essential,1401
DAP3,21,-3.6669,essential,785
DAP3,13,-2.6162,essential,785
DAP3,5,-0.20906,essential,785
DARS1,13,-4.8596,essential,785
DARS1,21,-5.2987,essential,785
DARS1,5,-0.24903,essential,785
DARS2,21,-4.0658,non-essential,1401
DARS2,13,-0.25922,non-essential,1401
DARS2,5,0.2735,non-essential,1401
DAZ1,21,1.2714,non-essential,1401
DAZ1,5,-0.017339,non-essential,1401
DAZ1,13,1.0172,non-essential,1401
DAZ2,5,0.46802,non-essential,1401
DAZ2,13,1.6166,non-essential,1401
DAZ2,21,2.5374,non-essential,1401
DAZ3,13,1.8042,non-essential,1401
DAZ3,5,0.55371,non-essential,1401
DAZ3,21,2.6615,non-essential,1401
DAZ4,5,-0.26419,non-essential,1401
DAZ4,13,0.65326,non-essential,1401
DAZ4,21,0.30133,non-essential,1401
DAZAP1,5,-0.027433,non-essential,1401
DAZAP1,21,0.73978,non-essential,1401
DAZAP1,13,0.28202,non-essential,1401
DAZL,5,-0.38951,non-essential,1401
DAZL,21,0.5743,non-essential,1401
DAZL,13,0.29756,non-essential,1401
DBI,5,0.28361,non-essential,1401
DBI,13,1.2547,non-essential,1401
DBI,21,1.909,non-essential,1401
DBNL,21,2.2902,non-essential,1401
DBNL,5,0.13524,non-essential,1401
DBNL,13,1.4337,non-essential,1401
DBR1,21,-4.5008,essential,785
DBR1,13,-5.3294,essential,785
DBR1,5,0.1598,essential,785
DBT,21,0.44413,non-essential,1401
DBT,13,-0.11737,non-essential,1401
DBT,5,0.014171,non-essential,1401
DCAF13,21,-4.484,non-essential,1401
DCAF13,13,-3.1098,non-essential,1401
DCAF13,5,-0.31498,non-essential,1401
DCD,5,0.1038,non-essential,1401
DCD,13,1.0475,non-essential,1401
DCD,21,1.5884,non-essential,1401
DCLRE1C,5,0.34995,non-essential,1401
DCLRE1C,21,2.2545,non-essential,1401
DCLRE1C,13,1.6313,non-essential,1401
DCN,5,-0.08375,non-essential,1401
DCN,13,0.17018,non-essential,1401
DCN,21,0.53233,non-essential,1401
DCP1A,5,0.089409,non-essential,1401
DCP1A,13,0.97854,non-essential,1401
DCP1A,21,1.5431,non-essential,1401
DCP1B,5,0.051175,non-essential,1401
DCP1B,21,1.3438,non-essential,1401
DCP1B,13,0.90198,non-essential,1401
DCP2,21,0.53978,non-essential,1401
DCP2,5,0.1382,non-essential,1401
DCP2,13,0.71425,non-essential,1401
DCPS,5,0.055407,non-essential,1401
DCPS,21,-0.83834,non-essential,1401
DCPS,13,0.88581,non-essential,1401
DCTN2,13,-1.4791,essential,785
DCTN2,21,-1.0861,essential,785
DCTN2,5,0.25485,essential,785
DDX1,13,-0.99993,non-essential,1401
DDX1,21,-1.9185,non-essential,1401
DDX1,5,-0.19191,non-essential,1401
DDX10,5,-0.66477,essential,785
DDX10,13,-4.8277,essential,785
DDX10,21,-4.0345,essential,785
DDX17,21,1.5804,non-essential,1401
DDX17,13,1.3987,non-essential,1401
DDX17,5,0.4217,non-essential,1401
DDX18,13,-3.7999,essential,785
DDX18,21,-3.8448,essential,785
DDX18,5,-0.40503,essential,785
DDX19A,13,-4.98,non-essential,1401
DDX19A,21,-3.9969,non-essential,1401
DDX19A,5,-0.31937,non-essential,1401
DDX19B,21,1.5793,non-essential,1401
DDX19B,13,0.86441,non-essential,1401
DDX19B,5,-0.043652,non-essential,1401
DDX20,13,-5.8633,essential,785
DDX20,21,-5.3451,essential,785
DDX20,5,-0.24256,essential,785
DDX21,21,-5.5747,essential,785
DDX21,5,-0.35582,essential,785
DDX21,13,-4.026,essential,785
DDX23,5,-0.44638,essential,785
DDX23,13,-3.782,essential,785
DDX23,21,-3.1232,essential,785
DDX24,5,-0.50543,essential,785
DDX24,13,-1.6477,essential,785
DDX24,21,-1.3858,essential,785
DDX25,5,-0.075939,non-essential,1401
DDX25,13,0.67162,non-essential,1401
DDX25,21,1.3555,non-essential,1401
DDX27,21,-4.8349,essential,785
DDX27,13,-4.7348,essential,785
DDX27,5,-0.28991,essential,785
DDX28,5,-0.78248,non-essential,1401
DDX28,13,-3.2573,non-essential,1401
DDX28,21,-3.334,non-essential,1401
DDX31,21,0.58146,non-essential,1401
DDX31,13,0.54075,non-essential,1401
DDX31,5,0.16288,non-essential,1401
DDX39A,5,-0.33272,non-essential,1401
DDX39A,21,0.31492,non-essential,1401
DDX39A,13,0.10873,non-essential,1401
DDX39B,5,-0.42657,essential,785
DDX39B,21,-2.6934,essential,785
DDX39B,13,-2.0274,essential,785
DDX3X,5,-0.90074,essential,785
DDX3X,13,-4.9837,essential,785
DDX3X,21,-3.9798,essential,785
DDX3Y,5,0.25725,non-essential,1401
DDX3Y,21,2.3616,non-essential,1401
DDX3Y,13,1.706,non-essential,1401
DDX4,5,-0.051802,non-essential,1401
DDX4,21,0.74614,non-essential,1401
DDX4,13,0.32386,non-essential,1401
DDX41,13,-4.0783,essential,785
DDX41,21,-3.6105,essential,785
DDX41,5,-0.10114,essential,785
DDX42,21,-4.0945,essential,785
DDX42,13,-1.8238,essential,785
DDX42,5,0.18838,essential,785
DDX43,5,0.082789,non-essential,1401
DDX43,13,1.0113,non-essential,1401
DDX43,21,1.5863,non-essential,1401
DDX46,13,-4.1912,essential,785
DDX46,21,-3.6176,essential,785
DDX46,5,-0.10055,essential,785
DDX47,13,-3.3508,essential,785
DDX47,21,-4.2213,essential,785
DDX47,5,-0.14063,essential,785
DDX49,13,-3.0954,essential,785
DDX49,21,-3.9501,essential,785
DDX49,5,-0.13931,essential,785
DDX5,13,-0.64227,essential,785
DDX5,5,-0.2602,essential,785
DDX5,21,-0.1445,essential,785
DDX50,5,0.31151,non-essential,1401
DDX50,13,1.0831,non-essential,1401
DDX50,21,1.8929,non-essential,1401
DDX51,13,-2.9308,essential,785
DDX51,21,-3.4047,essential,785
DDX51,5,-0.095143,essential,785
DDX52,13,-4.5644,essential,785
DDX52,21,-5.4897,essential,785
DDX52,5,-0.033032,essential,785
DDX53,5,0.40249,non-essential,1401
DDX53,13,1.5633,non-essential,1401
DDX53,21,2.1905,non-essential,1401
DDX54,13,-5.0932,essential,785
DDX54,21,-4.329,essential,785
DDX54,5,-0.014044,essential,785
DDX55,13,-1.7005,essential,785
DDX55,21,-2.9413,essential,785
DDX55,5,0.049219,essential,785
DDX56,13,-3.178,essential,785
DDX56,5,-0.35377,essential,785
DDX56,21,-2.6341,essential,785
DDX59,21,-3.6945,essential,785
DDX59,13,-1.4124,essential,785
DDX59,5,0.16464,essential,785
DDX6,5,-0.29137,essential,785
DDX6,21,-2.5835,essential,785
DDX6,13,-0.91861,essential,785
DDX60,13,1.8242,non-essential,1401
DDX60,5,0.30179,non-essential,1401
DDX60,21,2.7954,non-essential,1401
DDX60L,5,0.18928,non-essential,1401
DDX60L,21,2.55,non-essential,1401
DDX60L,13,1.2939,non-essential,1401
DEK,21,2.8077,non-essential,1401
DEK,13,2.0547,non-essential,1401
DEK,5,0.61671,non-essential,1401
DENR,5,-0.22262,essential,785
DENR,21,0.55247,essential,785
DENR,13,0.71502,essential,785
DGCR8,21,-3.3055,essential,785
DGCR8,13,-2.1641,essential,785
DGCR8,5,0.0075779,essential,785
DHCR7,5,0.11796,non-essential,1401
DHCR7,21,1.8691,non-essential,1401
DHCR7,13,1.2916,non-essential,1401
DHX15,21,-5.4041,essential,785
DHX15,13,-6.3884,essential,785
DHX15,5,0.37611,essential,785
DHX16,21,-3.5373,essential,785
DHX16,13,-2.6234,essential,785
DHX16,5,-5.4881e-4,essential,785
DHX29,13,-1.1885,non-essential,1401
DHX29,21,-2.5905,non-essential,1401
DHX29,5,0.05752,non-essential,1401
DHX30,21,-4.4502,non-essential,1401
DHX30,13,-1.939,non-essential,1401
DHX30,5,-0.033823,non-essential,1401
DHX32,5,0.29091,non-essential,1401
DHX32,13,0.89483,non-essential,1401
DHX32,21,1.4106,non-essential,1401
DHX33,13,-2.3926,essential,785
DHX33,21,-4.0474,essential,785
DHX33,5,0.25684,essential,785
DHX34,21,1.9006,non-essential,1401
DHX34,13,1.335,non-essential,1401
DHX34,5,0.33605,non-essential,1401
DHX35,13,0.71698,non-essential,1401
DHX35,21,0.99998,non-essential,1401
DHX35,5,0.2602,non-essential,1401
DHX36,21,-2.5177,essential,785
DHX36,13,-0.91531,essential,785
DHX36,5,0.3337,essential,785
DHX37,21,-4.8382,essential,785
DHX37,13,-4.4971,essential,785
DHX37,5,-0.58662,essential,785
DHX38,13,-2.8086,essential,785
DHX38,21,-2.0734,essential,785
DHX38,5,0.051144,essential,785
DHX40,5,-0.23128,non-essential,1401
DHX40,13,0.43565,non-essential,1401
DHX40,21,0.88503,non-essential,1401
DHX57,5,-0.017162,non-essential,1401
DHX57,21,1.7151,non-essential,1401
DHX57,13,1.0891,non-essential,1401
DHX58,21,1.3678,non-essential,1401
DHX58,13,0.99176,non-essential,1401
DHX58,5,0.1931,non-essential,1401
DHX8,5,-1.173,essential,785
DHX8,13,-5.0539,essential,785
DHX8,21,-4.0701,essential,785
DHX9,21,-4.5145,essential,785
DHX9,13,-2.6348,essential,785
DHX9,5,-0.2823,essential,785
DIAPH1,21,1.0032,non-essential,1401
DIAPH1,5,0.024994,non-essential,1401
DIAPH1,13,0.6134,non-essential,1401
DICER1,21,-1.6807,non-essential,1401
DICER1,13,-0.030024,non-essential,1401
DICER1,5,0.27298,non-essential,1401
DIDO1,5,-0.027161,non-essential,1401
DIDO1,21,-0.088731,non-essential,1401
DIDO1,13,0.28166,non-essential,1401
DIMT1,13,-4.3295,essential,785
DIMT1,5,-0.86128,essential,785
DIMT1,21,-3.8074,essential,785
DIO1,5,0.34551,non-essential,1401
DIO1,13,1.167,non-essential,1401
DIO1,21,1.6255,non-essential,1401
DIS3,21,-4.0202,essential,785
DIS3,5,-0.36333,essential,785
DIS3,13,-2.8981,essential,785
DIS3L,5,0.15121,non-essential,1401
DIS3L,21,1.7653,non-essential,1401
DIS3L,13,1.1488,non-essential,1401
DIS3L2,5,0.25475,non-essential,1401
DIS3L2,13,1.5746,non-essential,1401
DIS3L2,21,2.5426,non-essential,1401
DKC1,13,-3.5026,essential,785
DKC1,21,-4.5421,essential,785
DKC1,5,-0.1121,essential,785
DLAT,5,0.35006,non-essential,1401
DLAT,21,2.5205,non-essential,1401
DLAT,13,1.7924,non-essential,1401
DLD,5,-0.42386,non-essential,1401
DLD,21,-0.90427,non-essential,1401
DLD,13,-0.54866,non-essential,1401
DLX5,21,-2.6856,non-essential,1401
DLX5,5,-0.028702,non-essential,1401
DLX5,13,-1.5746,non-essential,1401
DMGDH,5,0.080895,non-essential,1401
DMGDH,13,1.0356,non-essential,1401
DMGDH,21,1.4678,non-essential,1401
DNAAF2,5,-0.0078356,non-essential,1401
DNAAF2,13,0.90783,non-essential,1401
DNAAF2,21,1.0686,non-essential,1401
DNAAF6,13,0.83764,non-essential,1401
DNAAF6,5,0.14255,non-essential,1401
DNAAF6,21,1.3555,non-essential,1401
DNAJA1,5,-0.36778,non-essential,1401
DNAJA1,21,-1.9633,non-essential,1401
DNAJA1,13,-0.77556,non-essential,1401
DNAJB12,5,-0.11883,non-essential,1401
DNAJB12,13,0.20632,non-essential,1401
DNAJB12,21,0.85631,non-essential,1401
DNAJC1,13,1.2357,non-essential,1401
DNAJC1,21,1.7478,non-essential,1401
DNAJC1,5,0.11647,non-essential,1401
DNAJC17,5,-0.45867,essential,785
DNAJC17,13,-3.6919,essential,785
DNAJC17,21,-2.7094,essential,785
DNAJC2,5,0.30257,non-essential,1401
DNAJC2,21,-1.9473,non-essential,1401
DNAJC2,13,0.10677,non-essential,1401
DNAJC21,5,-0.16034,non-essential,1401
DNAJC21,21,1.2132,non-essential,1401
DNAJC21,13,0.98485,non-essential,1401
DND1,5,0.011465,non-essential,1401
DND1,21,1.6141,non-essential,1401
DND1,13,1.1025,non-essential,1401
DNM1,5,-0.29076,non-essential,1401
DNM1,21,1.2329,non-essential,1401
DNM1,13,0.75521,non-essential,1401
DNMT1,13,-1.8713,essential,785
DNMT1,21,-2.8905,essential,785
DNMT1,5,0.028204,essential,785
DNMT3B,13,0.53486,non-essential,1401
DNMT3B,5,0.030956,non-essential,1401
DNMT3B,21,0.70954,non-essential,1401
DNTTIP2,5,-0.3565,essential,785
DNTTIP2,13,-1.3286,essential,785
DNTTIP2,21,-1.1113,essential,785
DQX1,5,0.15179,non-essential,1401
DQX1,13,1.0617,non-essential,1401
DQX1,21,1.8594,non-essential,1401
DRG1,5,0.1488,non-essential,1401
DRG1,13,1.1599,non-essential,1401
DRG1,21,1.6702,non-essential,1401
DRG2,5,0.35824,non-essential,1401
DRG2,21,1.1403,non-essential,1401
DRG2,13,0.92992,non-essential,1401
DROSHA,13,-0.62936,essential,785
DROSHA,21,-1.6827,essential,785
DROSHA,5,0.226,essential,785
DSP,13,0.95721,non-essential,1401
DSP,5,0.051158,non-essential,1401
DSP,21,1.615,non-essential,1401
DST,5,0.05122,non-essential,1401
DST,21,1.3133,non-essential,1401
DST,13,0.67526,non-essential,1401
DUS1L,21,2.1241,non-essential,1401
DUS1L,5,0.41148,non-essential,1401
DUS1L,13,1.6968,non-essential,1401
DUS2,13,1.041,non-essential,1401
DUS2,21,1.6848,non-essential,1401
DUS2,5,0.20173,non-essential,1401
DUS3L,5,-0.033508,non-essential,1401
DUS3L,21,0.88361,non-essential,1401
DUS3L,13,0.52052,non-essential,1401
DUS4L,5,0.27885,non-essential,1401
DUS4L,13,1.0962,non-essential,1401
DUS4L,21,1.6511,non-essential,1401
DUSP11,5,-0.13685,non-essential,1401
DUSP11,13,0.22189,non-essential,1401
DUSP11,21,0.64562,non-essential,1401
DUSP14,5,2.1054e-4,non-essential,1401
DUSP14,13,0.60347,non-essential,1401
