file,ssc_a,bfp,rfp,cell_line,sgrna
1,6876.0693359375,3492.041748046875,37.9544792175293,293T,Reporter
1,4207.703125,2931.248291015625,23.300249099731445,293T,Reporter
1,9356.263671875,183.626953125,-1.7346419095993042,293T,Reporter
1,3582.181396484375,2770.961669921875,3.6387412548065186,293T,Reporter
1,7444.76904296875,5011.07470703125,23.91473960876465,293T,Reporter
1,8796.1494140625,93.94141387939453,28.21628761291504,293T,Reporter
1,8561.189453125,143.8757781982422,15.87939167022705,293T,Reporter
1,22072.18359375,1004.3873291015625,28.594451904296875,293T,Reporter
1,3548.646484375,2119.793212890625,-9.295902252197266,293T,Reporter
1,5556.02490234375,3011.541748046875,46.18052673339844,293T,Reporter
1,9801.8232421875,5390.27783203125,25.616432189941406,293T,Reporter
1,6468.39111328125,4206.28076171875,42.729312896728516,293T,Reporter
1,6707.4287109375,4906.05712890625,4.3476080894470215,293T,Reporter
1,8047.43359375,2150.578369140625,-0.667169988155365,293T,Reporter
1,7217.16064453125,3937.3759765625,-0.800603985786438,293T,Reporter
1,6446.3388671875,132.16494750976562,32.89619064331055,293T,Reporter
1,10060.0166015625,5780.5830078125,-11.475323677062988,293T,Reporter
1,6896.94140625,54.78032684326172,8.459162712097168,293T,Reporter
1,12864.6162109375,8664.9033203125,16.919219970703125,293T,Reporter
1,6897.5859375,220.40223693847656,-4.447800159454346,293T,Reporter
1,8332.1318359375,148.60324096679688,21.173189163208008,293T,Reporter
1,8791.53515625,6643.40673828125,-3.691673755645752,293T,Reporter
1,10352.2265625,187.14846801757812,24.765579223632812,293T,Reporter
1,8314.42578125,4314.5986328125,-8.851120948791504,293T,Reporter
1,5184.2958984375,3738.262939453125,-22.950647354125977,293T,Reporter
1,15877.560546875,257.2440490722656,919.226806640625,293T,Reporter
1,6967.28515625,146.48880004882812,-20.72674560546875,293T,Reporter
1,10307.7998046875,7017.74951171875,-2.9800260066986084,293T,Reporter
1,23904.08984375,17315.82421875,33.747100830078125,293T,Reporter
1,9194.2236328125,4906.05712890625,8.979029655456543,293T,Reporter
1,10641.271484375,106.73121643066406,30.248947143554688,293T,Reporter
1,2234.18212890625,1826.6444091796875,-7.739171981811523,293T,Reporter
1,6155.201171875,86.71920013427734,20.133312225341797,293T,Reporter
1,4865.740234375,98.39592742919922,9.49889850616455,293T,Reporter
1,7930.3564453125,124.55271911621094,6.521505832672119,293T,Reporter
